stackoverflow_id,Reputation,Answer,Question,tags,upvote,downvote,ans_vote,ques_vote,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
1066031,84477,1177,63,"['bash', 'awk', 'unix', 'linux', 'grep']",3579,1233,2074,2738,0.766439273,0.346817792,0.128535913,0.004744909,0.320333223
712649,165460,4490,9,"['powershell', 'windows', 'c#', 'powershell-3.0', 'arrays']",4529,370,1177,3722,0.872686772,0.030708759,0.078080772,0.003155953,0.578120029
1966109,91106,338,13,"['swift', 'ios', 'arrays', 'autolayout', 'uiview']",1578,7,1042,543,0.895908344,0.696302438,0.036056409,0.060278016,0.542602359
198633,111721,1937,114,"['python', 'list', 'string', 'python-3.x', 'file-io']",3565,103,1371,2297,0.794128069,0.265676791,0.136964369,0.023549581,0.488711207
147024,94545,1257,3,"['kotlin', 'intellij-idea', 'java', 'pycharm', 'android-studio']",432,351,415,368,0.94022756,0.181284502,0.051314846,0.000453548,0.446317833
1420197,110919,698,399,"['javascript', 'jquery', 'html', 'node.js', 'c#']",5110,495,2376,3229,0.944469013,0.351298873,0.144385395,0.006441092,0.171629949
233196,64969,755,16,"['mysql', 'sql', 'foreign-keys', 'insert', 'database']",579,45,128,496,0.85408321,0.554581928,0.339389608,0.050241266,0.318674352
338665,164055,1071,12,"['php', 'security', 'mysql', 'hash', 'sql-injection']",1912,380,736,1556,0.941947547,0.180669437,0.103268326,0.012177203,0.202258218
308315,46594,484,50,"['ios', 'cocoa-touch', 'cocoa', 'macos', 'reachability']",4146,458,1640,2964,0.87915468,0.503596696,0.26174998,0.314052906,0.354208552
2204410,82161,1160,37,"['r', 'ggplot2', 'data.table', 'dataframe', 'r-faq']",7099,2494,3454,6139,0.451032725,0.234759783,0.331382842,0.27669804,0.819126298
1305344,73614,1430,87,"['apache-spark', 'apache-spark-sql', 'sbt', 'scala', 'spark-structured-streaming']",5090,284,2516,2858,0.843090603,0.224887674,0.172260847,0.104551996,0.432185203
1237,50608,748,20,"['java', 'javascript', 'css', 'jquery', 'google-chrome']",1069,32,185,916,0.936125792,0.198972978,0.283729276,0.069131131,0.355828758
155423,408769,3205,100,"['rust', 'rust-cargo', 'reference', 'lifetime', 'string']",6934,4471,5231,6174,0.931188357,0.221033808,0.111070024,0.023235186,0.326850501
151292,351152,2714,14,"['c++', 'c', 'stl', 'c++11', 'templates']",1882,656,646,1892,0.867715992,0.227704025,0.152855722,0.064626224,0.404899476
790695,165083,1815,34,"['javascript', 'jquery', 'css', 'html', 'event-handling']",928,745,1222,451,0.812052177,0.218195415,0.091312531,0.024089944,0.516486174
7326738,70686,3847,46,"['python', 'list', 'python-3.x', 'dictionary', 'string']",4679,391,2760,2310,0.917684349,0.639818201,0.139192308,0.02807923,0.25856826
383609,100443,647,146,"['php', 'css', 'arrays', 'html', 'jquery']",5641,1719,2948,4412,0.885365905,0.463177358,0.067716266,0.022983973,0.352321082
185527,53572,459,32,"['javascript', 'object', 'properties', 'php', 'css']",1752,578,954,1376,0.343006955,0.066710001,0.110591321,0.014256755,0.680905053
641955,122821,2448,37,"['bash', 'git', 'java', 'linux', 'shell']",6782,1854,5539,3097,0.889042774,0.590610157,0.28107516,0.035936743,0.228314034
23283,742092,6405,5,"['c#', '.net', 'c++', 'git', 'github']",8143,76,2977,5242,0.959260302,0.180573747,0.085188754,0.007092433,0.367627377
950427,54787,298,15,"['android', 'gradle', 'java', 'android-gradle-plugin', 'flutter']",5374,2093,3281,1,0.670075603,0.463642157,0.076320146,0.011483362,0.562964965
76559,58370,820,81,"['iphone', 'objective-c', 'ios', 'cocoa-touch', 'xcode']",1171,256,275,1152,0.82565202,0.090836664,0.023558787,0.001654486,0.461513658
11649,61335,678,4,"['redis', 'python', 'floating-point', 'parsing', 'integer']",2147,65,151,2061,0.834704644,0.29945703,0.163791531,0.013518255,0.405171401
83667,51082,382,3,"['c#', 'javascript', 'jquery', 'sql-server', 'asp.net']",746,35,200,581,0.805027028,0.599370011,0.175239623,0.017449006,0.182584499
571407,684578,13970,8,"['java', 'hibernate', 'spring', 'jpa', 'java-8']",5476,9087,7491,7072,0.582288373,0.31586341,0.638275332,0.120157661,0.958096704
6760,62366,368,2,"['javascript', 'reactjs', 'python', 'django', 'jsdoc']",1296,161,297,1160,0.888945192,0.157075898,0.048200937,0.000264518,0.475486814
3043,406723,8067,102,"['c#', 'sql', '.net', 'sql-server', 'vb.net']",13187,1747,4004,10930,0.903956733,0.317566112,0.093182464,0.012352005,0.2701628
3737,56850,534,3,"['objective-c', 'ios', 'cocoa', 'javascript', 'delegates']",1882,371,789,1464,0.922897056,0.551627357,0.149702055,0.066303081,0.200053655
103295,59595,1311,23,"['oracle', 'sql', 'plsql', 'sql-drop', 'oracle10g']",8683,747,2530,6900,0.877493956,0.151486289,0.079790588,0.004066282,0.301919625
23234,61811,557,41,"['c#', '.net', 'generics', 'list', 'clone']",2428,184,752,1860,0.931205668,0.397957094,0.324770808,0.086570531,0.191447766
66686,79443,2423,207,"['java', 'spring-data-jpa', 'spring', 'hibernate', 'spring-data']",3545,329,1295,2579,0.772476162,0.010268997,0.16563726,0.094748916,0.999979329
42139,91395,3152,28,"['php', 'css', 'html', 'mysql', 'jquery']",10414,9272,10519,9167,0.681761546,0.759742997,0.155979415,0.035060413,0.289706189
135589,204517,2005,27,"['java', 'scala', 'date', 'javascript', 'date-format']",7184,841,1154,6871,0.439729849,0.249762537,0.313797339,0.173277171,0.913723229
5651,74825,395,65,"['javascript', 'html', 'jquery', 'css', 'angularjs']",1004,37,237,804,0.849391577,0.214126343,0.190721458,0.054362941,0.295464659
1155209,154580,2473,1,"['javafx', 'java', 'javafx-2', 'fxml', 'javafx-8']",7255,917,4047,4125,0.792135192,0.70502396,0.132818127,0.808636992,0.120291585
816620,694682,13844,50,"['javascript', 'node.js', 'jquery', 'html', 'promise']",4367,6066,4546,5887,0.928774138,0.437871239,0.398650005,0.011069613,0.290604438
70386,100545,1880,346,"['c#', '.net', 'asp.net-mvc-3', 'asp.net-mvc', 'design-patterns']",3124,286,999,2411,0.875228924,0.383634743,0.143500592,0.009893969,0.229306298
2908,75552,294,69,"['syntax', 'bash', 'shell', 'for-loop', 'python']",2074,70,621,1523,0.936339476,0.157804087,0.112483732,0.004335544,0.363217172
8427,73415,945,0,"['javascript', 'ios', 'xcode', 'iphone', 'html']",1599,1756,1340,2015,0.906051464,0.602311167,0.148241268,0.042783654,0.244020275
2598,137834,706,48,"['java', 'stack-trace', 'string', 'swing', 'c#']",4651,166,2025,2792,0.800510532,0.323369799,0.099573435,0.085418687,0.287970074
1338,87734,3055,39,"['xamarin', 'c#', 'xamarin.forms', 'xamarin.ios', 'android']",5,105,54,56,0.68674416,0.169185452,0.322529803,0.048821143,0.914625425
34509,500807,2560,221,"['c++', 'templates', 'c', 'c++11', 'pointers']",5086,2031,921,6196,0.602096704,0.12353048,0.309291764,0.260703591,0.999999999
204699,56971,647,1,"['c#', '.net', 'jwt', 'oauth-2.0', 'authentication']",815,15,329,501,0.93893443,0.366451543,0.120037473,0.005883944,0.165316601
46058,315219,407,57,"['git', 'version-control', 'git-hash', 'git-branch', 'diff']",1452,41,126,1367,0.947506178,0.482800708,0.123134115,0.003200516,0.236482533
1950,113368,195,133,"['javascript', 'slice', 'trim', 'jquery', 'jquery-selectors']",1307,22,373,956,0.710611574,0.479979745,0.206946005,0.020051438,0.312651023
98401,74335,212,19,"['android', 'screen', 'dimensions', 'pixel', 'layout']",1603,76,953,726,0.719134465,0.27481761,0.084274778,0.005259596,0.327161556
38896,62187,222,8,"['java', 'java-time', 'java-8', 'datetime', 'jodatime']",151,7,8,150,0.896297734,0.180709993,0.095678126,0.002803677,0.652294917
55925,53203,326,32,"['bash', 'c', 'function', 'terminology', 'static']",691,48,149,590,0.852772825,0.297874724,0.136492731,0.040888569,0.269002076
2847,83103,805,25,"['jquery', 'javascript', 'html', 'checkbox', 'css']",2564,37,877,1724,0.563449736,0.334133577,0.107870908,0.041459476,0.453686686
174728,298781,3660,8,"['python', 'string', 'list', 'file-io', 'dictionary']",2291,226,425,2092,0.844882491,0.408623006,0.045922241,0.004393709,0.194382112
114029,101012,1150,91,"['c#', 'asp.net-mvc', 'jquery', 'sql', 'entity-framework']",28256,1081,15181,14156,0.530569148,0.202283298,0.036232103,0.017009301,0.513505051
1786,77724,627,33,"['c#', 'javascript', '.net', 'asp.net', 'jquery']",3318,486,1405,2399,0.776860828,0.154471317,0.283938236,0.047845986,0.250536606
295508,49717,914,23,"['jquery', 'javascript', 'jquery-ui', 'php', 'html']",2244,53,635,1662,0.856569681,0.289627766,0.093124171,0.017851146,0.359120779
54680,266539,2754,72,"['jquery', 'javascript', 'css', 'html', 'php']",4740,322,2890,2172,0.968896234,0.147641601,0.149158403,0.063348297,0.248864028
5,52597,274,45,"['sql-server', 'c#', 'asp.net', 'html', 'css']",790,34,279,545,0.902842385,0.60726401,0.143660212,0.02893382,0.320863762
318758,109723,2761,4,"['java', 'c', 'c++', 'linux', 'mysql']",1767,890,1315,1342,0.895197354,0.359425243,0.146763521,0.006404038,0.350230593
851273,142970,5075,4,"['.htaccess', 'apache', 'mod-rewrite', 'php', 'redirect']",1901,224,1104,1021,0.898028856,0.598623565,0.181026105,0.044727839,0.132561003
3001761,118388,2526,4,"['python', 'python-3.x', 'python-2.7', 'angular', 'dictionary']",1435,144762,135526,10671,0.903813076,0.466003713,0.271289207,0.143111161,0.370955006
22656,1453243,35692,55,"['c#', 'java', '.net', 'linq', 'string']",17277,8357,7373,18261,0.926325381,0.211445644,0.085183385,0.123752786,0.504379692
825568,217269,1976,25,"['javascript', 'jquery', 'laravel', 'php', 'css']",1079,372,653,798,0.940601148,0.270386202,0.119601518,0.005625556,0.207001536
271616,174955,1773,7,"['r', 'r-faq', 'dataframe', 'xts', 'casting']",5847,632,2923,3556,0.923366842,0.150006081,0.125103677,0.030985273,0.290946756
86473,44984,1003,0,"['c#', '.net', 'reflection', 'windows-8', 'generics']",492,19,100,411,0.761112737,0.062563472,0.262822346,0.032229655,0.388251215
82865,62836,346,44,"['java', 'python', 'yaml', 'string', 'android']",1822,84,933,973,0.754360002,0.395799938,0.310452523,0.01506488,0.588476773
440558,404105,11902,43,"['c++', 'c', 'pointers', 'arrays', 'c++11']",8807,6335,7564,7578,0.821618964,0.414367803,0.056852733,0.013122553,0.169272571
174777,253978,7660,0,"['amazon-web-services', 'amazon-s3', 'amazon-ec2', 'aws-lambda', 'aws-cli']",3593,49,556,3086,0.729111895,0.633348762,0.244690535,0.076738746,0.35998615
119527,134723,1843,80,"['c', 'python', 'c++', 'assembly', 'performance']",4146,10573,10885,3834,0.750362773,0.223349499,0.351030474,0.079025188,0.24014844
23649,117184,1234,71,"['swift', 'ios', 'ruby', 'objective-c', 'iphone']",2043,460,1607,896,0.907001793,0.12187759,0.072613618,0.030165676,0.336281008
624900,65936,642,40,"['python', 'google-cloud-storage', 'numpy', 'list', 'tuples']",3884,198,2292,1790,0.849295305,0.392690717,0.149486989,0.006677363,0.240430295
724626,81572,1094,9,"['javascript', 'html', 'jquery', 'node.js', 'url']",3481,39,1342,2178,0.743144376,0.481207338,0.682401269,0.083881455,0.355836561
113141,85501,1146,215,"['c#', '.net', 'sql-server', 'sql', 'sql-execution-plan']",3263,119,1528,1854,0.92596993,0.139682836,0.084732272,0.006290038,0.339318143
779513,66559,1209,130,"['apache-spark', 'c#', 'rdd', 'scala', '.net']",3097,363,1526,1934,0.863607794,0.446444537,0.24743196,0.053054324,0.301453357
11702,44796,693,21,"['c#', 'javascript', 'angularjs', 'asp.net', 'forms']",931,11,513,429,0.918743991,0.157906611,0.288012144,0.041348071,0.293243093
2988,366366,3982,2,"['ruby', 'ruby-on-rails', 'git', 'scala', 'python']",1281,25191,23931,2541,0.568245153,0.09431139,0.288474598,0.24005944,0.999999999
75170,306860,1065,71,"['bash', 'scripting', 'file-io', 'algorithm', 'big-o']",312,12,215,109,0.977579882,0.215814436,0.200492325,0.015023908,0.213501926
70393,341203,2516,21,"['jquery', 'javascript', 'php', 'java', 'loops']",5912,329,3092,3149,0.901084983,0.549385858,0.192892613,0.074572808,0.267298999
176769,92661,1569,55,"['c++', 'opencv', 'c', 'image-processing', 'git']",6039,420,3508,2951,0.543068196,0.615869855,0.137225133,0.049380429,0.24891697
934239,75911,1864,4,"['google-chrome-extension', 'javascript', 'google-chrome', 'google-chrome-app', 'html']",3580,2869,2783,3666,0.939491931,0.288282879,0.075407327,0.021360828,0.256228729
321697,134101,1224,40,"['android', 'textview', 'layout', 'android-layout', 'java']",3756,320,1108,2968,0.395270467,0.109612325,0.146562326,0.178872425,0.307436861
224671,516731,3801,13,"['python', 'c++', 'javascript', 'objective-c', 'iphone']",6126,503,2017,4612,0.835195216,0.396277658,0.032499593,0.004979431,0.34701594
5380,176972,1634,109,"['wpf', 'c#', '.net', 'xaml', 'mvvm']",948,264,464,748,0.876474883,0.123606479,0.053214269,0.012542611,0.482096269
187697,69084,1318,43,"['c#', 'windows-phone-7', 'wpf', '.net', 'visual-studio-2010']",2515,742,1662,1595,0.831385502,0.172997103,0.017728084,0.000419292,0.416742033
4085910,71424,895,69,"['swift', 'ios', 'xcode', 'uibutton', 'cocoa-touch']",1524,157,675,1006,0.689458309,0.620882149,0.072760135,0.021075366,0.129149827
905,152246,800,188,"['c#', 'enums', 'string', '.net', 'javascript']",2887,196,790,2293,0.956459607,0.545688109,0.182223173,0.081615992,0.187067761
296328,94895,2368,74,"['maven', 'java', 'svn', 'maven-3', 'maven-2']",509,191,32,668,0.814286327,0.125181843,0.071280763,0.05838211,0.962572548
114066,188198,611,197,"['android', 'android-layout', 'gps', 'clickable', 'textview']",4981,463,1958,3486,0.56697094,0.109007056,0.270337984,0.257777277,0.999999999
189950,76740,799,20,"['c#', 'linq', '.net', 'asp.net-mvc-3', 'list']",4888,4367,4633,4622,0.971373362,0.069620201,0.196697761,0.042366899,0.352642051
1012097,52768,792,13,"['ruby-on-rails', 'ruby-on-rails-4', 'ruby', 'rails-activerecord', 'rails-migrations']",1249,58,400,907,0.758499255,0.823257605,0.450530302,0.413465611,0.260537265
392044,89863,797,306,"['c#', 'javascript', 'java', 'html', 'string']",5947,1680,3378,4249,0.852311196,0.818200227,0.42470179,0.077222529,0.33695259
218589,118884,1345,44,"['c#', 'string', 'linq', 'python', '.net-3.5']",3293,798,2005,2086,0.698499188,0.493885868,0.19770927,0.05273188,0.154125562
1968,536948,4692,107,"['c++', 'c#', 'newline', 'r', 'vim']",18965,1619,7259,13325,0.959337102,0.043009417,0.110567436,0.007768359,0.568159735
7586,136659,1452,24,"['regex', 'c#', 'javascript', 'jquery', 'url']",8766,436,4037,5165,0.91516161,0.229065874,0.079189326,0.003770265,0.305382063
38206,115293,1279,18,"['c#', '.net', 'multithreading', 'windbg', 'vim']",2327,5,1172,1160,0.84555733,0.164776778,0.060457043,0.018693902,0.496147754
1749403,219441,6699,208,"['angular', 'typescript', 'javascript', 'c#', 'angularjs']",2693,1604,2696,1601,0.685556517,0.595945429,0.189107039,0.054750485,0.37376164
58186,121069,2085,30,"['javascript', 'arrays', 'string', 'html', 'jquery']",1487,180,261,1406,0.590250197,0.303892914,0.343524482,0.189368814,0.594271378
27009,98813,887,80,"['html', 'php', 'javascript', 'http-headers', 'css']",3550,507,1397,2660,0.943684792,0.378066006,0.086484625,0.005652703,0.21733501
399317,71327,823,61,"['c++', 'python', 'c', 'opengl', 'javascript']",2734,173,911,1996,0.87365702,0.094602245,0.04685467,0.00230571,0.451133081
23691,76255,530,100,"['java', 'spring', 'javascript', 'function', 'jstl']",3260,40,728,2572,0.824605335,0.124481372,0.038059522,0.000610383,0.552374513
1366033,34304,880,195,"['twitter-bootstrap', 'css', 'javascript', 'twitter-bootstrap-3', 'html']",13289,735,4355,9669,0.865887784,0.329108744,0.338989283,0.051182794,0.458544591
101361,151421,3464,10,"['android', 'java', 'sqlite', 'android-sqlite', 'if-statement']",1406,3695,3077,2024,0.322493102,0.048120095,0.012893474,0.000500939,0.589273904
1172002,108206,2122,11,"['d3.js', 'javascript', 'svg', 'linux', 'vim']",1216,114,293,1037,0.797261374,0.759059877,0.142854988,0.060496999,0.385267247
147356,292669,4508,103,"['docker', 'git', 'python', 'docker-container', 'ansible']",1027,8082,7125,1984,0.869709018,0.237598549,0.310183078,0.011204205,0.381117051
267,385234,2892,301,"['c#', '.net', 'sql-server', 'python', 't-sql']",6144,2358,3132,5370,0.754987908,0.145145044,0.002846753,5.08E-05,0.368174798
372,94728,438,13,"['c#', '.net', 'inheritance', 'constructor', 'unit-testing']",2876,223,1112,1987,0.614714392,0.395769595,0.142709194,0.182386376,0.501296904
722121,87483,855,6,"['python', 'list', 'python-3.x', 'for-loop', 'pep8']",905,950,677,1178,0.945809916,0.059719877,0.1412359,0.003213307,0.32482843
90848,139943,831,80,"['java', 'vim', 'regex', 'shell', 'python']",1208,162,262,1108,0.962830447,0.067687189,0.057977478,0.001169564,0.348025127
670206,64895,1641,12,"['matlab', 'python', 'numpy', 'multidimensional-array', 'mesh']",2062,1427,2405,1084,0.788988315,0.527461322,0.376059109,0.025333211,0.213810768
42973,92774,524,95,"['python', 'numpy', 'arrays', 'matplotlib', 'string']",3736,385,1285,2836,0.954949321,0.437030991,0.175132115,0.010568793,0.312633768
427545,65317,611,37,"['javascript', 'php', 'regex', 'string', 'html']",1567,108,737,938,0.8721137,0.305312946,0.027361561,0.00116197,0.383423306
983912,56916,987,37,"['ios', 'objective-c', 'ios7', 'iphone', 'swift']",1917,1313,1522,1708,0.932678738,0.045324532,0.052362216,0.000273193,0.530239717
15541,116077,2027,45,"['c#', '.net', 'linq', 'group-by', 'aggregate']",3951,6579,7191,3339,0.677805169,0.061516402,0.012939182,0.000401872,0.346697066
11182,61612,2140,3,"['c#', '.net', 'iis', 'asp.net', 'visual-studio']",1715,2475,2421,1769,0.777704678,0.551378905,0.010011056,0.003773049,0.564317871
582,183961,1487,7,"['git', 'objective-c', 'ios', 'iphone', 'merge']",734,142,80,796,0.897438241,0.048290973,0.024433226,0.002658918,0.342732138
1841839,111430,4965,184,"['google-api', 'google-oauth', 'oauth', 'google-drive-api', 'google-analytics']",5421,3575,6857,2139,0.673899512,0.179874202,0.0283995,0.02183214,0.476525743
1288,401268,2054,68,"['javascript', 'java', 'equality', 'operators', 'equality-operator']",17391,26211,32330,11272,0.967382235,0.238222543,0.075052039,0.01720458,0.276984609
785065,158644,1492,3,"['javascript', 'node.js', 'ecmascript-6', 'babeljs', 'express']",5128,267,693,4702,0.776419375,0.405461608,0.088611958,0.094333949,0.217145893
2611971,52622,389,67,"['swift', 'objective-c', 'ios', 'cocoa-touch', 'nsdate']",447,51,82,416,0.812727466,0.463340634,0.236704116,0.015750776,0.099169921
3730754,242111,5352,5,"['woocommerce', 'wordpress', 'php', 'product', 'orders']",7173,6893,12749,1317,0.350255292,0.253385663,0.436532022,0.253658375,0.999996547
14065,260399,2817,93,"['c++', 'design-patterns', 'singleton', 'c', 'unix']",3545,918,1065,3398,0.86207403,0.501794851,0.347537226,0.039335485,0.19141365
6521,298216,1291,19,"['php', 'http', 'browser', 'url', 'css']",3328,525,1232,2621,0.712455417,0.373767056,0.114614033,0.040222949,0.543651713
2303865,232874,2477,2,"['swift', 'ios', 'string', 'macos', 'xcode']",1284,1544,2050,778,0.051037501,0.242288398,0.353755743,0.269856291,0.949547523
1761687,59093,997,25,"['swift', 'ios', 'sprite-kit', 'arrays', 'objective-c']",2986,78,1784,1280,0.668013919,0.653908818,0.067411079,0.053264836,0.352285631
3764814,50672,937,4,"['c#', 'regex', '.net', 'javascript', 'antlr4']",2857,2490,3528,1819,0.925340816,0.132355544,0.037896013,0.0112078,0.174238528
673730,255907,3950,123,"['c++', 'c', 'c++-faq', 'undefined-reference', 'linker-errors']",3421,1417,1780,3058,0.896402702,0.196620987,0.144648843,0.004495247,0.380820128
521799,215400,3440,256,"['java', 'sql', 'jooq', 'casting', 'operators']",6874,387,4140,3121,0.932802794,0.075674215,0.060154575,0.005054122,0.253571964
1327739,53747,1355,13,"['r', 'ggplot2', 'dataframe', 'dplyr', 'r-faq']",1348,179,723,804,0.620327477,0.19399176,0.384194774,0.282142987,0.998707529
615,202047,799,25,"['c#', 'wpf', '.net', 'winforms', 'enums']",2067,69,822,1314,0.883488475,0.112034785,0.061756339,0.004003791,0.419642302
182676,53206,611,17,"['objective-c', 'ios', 'markdown', 'iphone', 'php']",1575,1581,1745,1411,0.798138308,0.192554574,0.071292891,0.008265509,0.485927772
14419,65280,1788,5,"['xml', 'xslt', 'xpath', 'marklogic', 'java']",10523,56,4938,5641,0.875507297,0.370768824,0.08782667,0.01813445,0.232654505
30618,57091,849,3,"['iphone', 'ios', 'objective-c', 'ipad', 'ios-simulator']",3481,494,588,3387,0.930046277,0.030674304,0.024983223,0.008407536,0.462602562
1079354,105158,2700,18,"['java', 'intellij-idea', 'python', 'git', 'arrays']",14795,17272,14840,17227,0.905643397,0.395219692,0.107679852,0.049900811,0.229686964
8279,78834,718,33,"['ruby', 'arrays', 'random', 'ruby-on-rails', 'ruby-on-rails-3']",1238,237,510,965,0.782947102,0.272330979,0.355381428,0.103719377,0.453122967
561731,145559,2573,100,"['javascript', 'jquery', 'php', 'html', 'dom']",3162,3082,3106,3138,0.689676306,0.135607283,0.089403882,0.01630899,0.283674857
526535,295051,2121,17,"['git', 'powershell', 'github', 'patch', 'format-patch']",1670,665,1489,846,0.918240055,0.16434966,0.076757321,0.00169458,0.42485558
9990,183074,2480,29,"['python', 'c++', 'sql', 'git', 'revision-history']",695,123,185,633,0.938989997,0.208422243,0.047495634,0.006411868,0.527505008
23354,1041984,16795,50,"['c#', '.net', 'linq', 'generics', 'multithreading']",27598,1141,18652,10087,0.913574944,0.06414046,0.063941091,0.009870469,0.375426754
358970,53063,496,2,"['razor', 'asp.net-mvc-3', 'asp.net-mvc', 'c#', 'html-helper']",358,38,63,333,0.900620807,0.326540675,0.124472885,0.012802432,0.218855093
89806,135805,587,48,"['python', 'string', 'bash', 'java', 'if-statement']",1806,107,858,1055,0.748544112,0.232008237,0.275560001,0.049108923,0.390334928
2796058,22705,615,8,"['powershell', 'pester', 'csv', 'json', 'powershell-3.0']",1899,222,1304,817,0.881620309,0.240002902,0.08023903,0.024597871,0.324373757
324584,210953,4084,33,"['php', 'phpexcel', 'arrays', 'excel', 'mysql']",3900,461,1077,3284,0.858281326,0.40856471,0.05138546,0.028022018,0.55837673
243782,206130,1648,461,"['android', 'java', 'html', 'javascript', 'canvas']",4118,149,2659,1608,0.52613736,0.432027339,0.086994741,0.10259602,0.572388708
254643,52136,929,2,"['maven', 'java', 'maven-2', 'dependencies', 'eclipse']",376,3,148,231,0.762953397,0.501764651,0.028589662,0.006646913,0.426966729
96656,146915,468,25,"['javascript', 'git', 'git-submodules', 'html', 'jquery']",2968,120,1086,2002,0.872005853,0.085246273,0.043869667,0.005340811,0.420861204
82788,55081,721,14,"['android', 'android-studio', 'ide', 'android-5.0-lollipop', 'java']",670,992,1268,394,0.745839609,0.338637228,0.38445902,0.013556735,0.609889769
1426065,101772,1843,14,"['sublimetext3', 'sublimetext', 'python', 'sublimetext2', 'sublimetext4']",1401,7392,6934,1859,0.792238133,0.364254135,0.149199238,0.01523425,0.434159717
403310,59212,341,17,"['r', 'data.table', 'dataframe', 'performance', 'colon-equals']",3865,50,1583,2332,0.843466367,0.293460601,0.113645417,0.062242479,0.256178321
2214,102011,270,4,"['javascript', 'arrays', 'string', 'replace', 'jquery']",1444,26,226,1244,0.89827527,0.44903705,0.160444064,0.001603256,0.212759484
1836,61257,741,22,"['java', 'junit', 'scala', 'maven', 'maven-2']",3813,20,238,3595,0.888124846,0.504827884,0.203551385,0.04220126,0.221714688
457406,90021,1255,23,"['iphone', 'ios', 'objective-c', 'xcode', 'cocoa-touch']",2090,1009,840,2259,0.814915891,0.548261302,0.094495094,0.028193566,0.419703012
444991,74820,1084,5,"['javascript', 'jquery', 'jsonp', 'json', 'arrays']",7366,2097,3124,6339,0.453614407,0.222833521,0.038516743,0.004330846,0.725677704
15537,129669,483,111,"['c#', 'linux', 'file', 'symlink', 'git']",2358,137,361,2134,0.847579434,0.470314139,0.079124542,0.020493052,0.238640457
21239,99234,1588,37,"['solr', 'c#', 'lucene', 'nhibernate', 'castle-windsor']",6133,1097,3231,3999,0.927044687,0.037691138,0.04405527,0.004141971,0.411276861
2545680,102953,769,891,"['angular', 'javascript', 'typescript', 'angular-httpclient', 'angular2-http']",4028,40,1448,2620,0.923515595,0.646045915,0.126623689,0.14130031,0.22628232
402253,61892,1010,0,"['php', 'mysql', 'easyphp', 'sql', 'extjs']",2647,117,1388,1376,0.898216713,0.191940654,0.106398836,0.011857699,0.367925493
63074,54834,1051,46,"['c#', 'amazon-dynamodb', 'mysql', 'database', 'alter-table']",1157,38,638,557,0.89248539,0.443929565,0.174695657,0.023233784,0.16477587
1114338,47717,1219,24,"['android', 'java', 'android-fragments', 'sqlite', 'google-maps']",5175,18239,20574,2840,0.787427191,0.581420625,0.032941923,0.028526265,0.296277451
42346,166021,1375,0,"['python', 'exception', 'list', 'matplotlib', 'sql']",4712,1408,3678,2442,0.72809156,0.303201412,0.465333606,0.893140058,0.376583871
421705,54140,908,0,"['ruby', 'ruby-on-rails', 'rubygems', 'ruby-on-rails-3', 'global']",1679,1770,1945,1504,0.699891288,0.064777971,0.242640983,0.229227751,0.999999706
6548745,6083,284,5,"['ruby', 'ruby-on-rails', 'activerecord', 'arrays', 'ruby-on-rails-5']",98,7,16,89,0.507594046,0.641299013,0.039481999,0.036598443,0.409905901
232593,58574,946,59,"['c#', '.net', 'c++', 'java', 'wpf']",3057,69,869,2257,0.95898165,0.09029068,0.060976725,0.002844144,0.31633064
249341,86071,412,159,"['python', 'matplotlib', 'savefig', 'numpy', 'imshow']",6727,67,2145,4649,0.97993535,0.293374002,0.219485095,0.016634026,0.235073681
524555,71483,606,48,"['css', 'html', 'svg', 'javascript', 'css-animations']",270,18,85,203,0.920365886,0.448384109,0.323132969,0.073137987,0.554503945
479512,54162,1177,0,"['c#', 'visual-studio-2013', 'codelens', 'vb.net', 'winforms']",8156,222,3217,5161,0.903449998,0.853088004,0.122064714,0.187402181,0.398860168
29,106842,423,66,"['html', 'css', 'alignment', 'vertical-alignment', 'c#']",5966,180,1805,4341,0.915877003,0.40691939,0.251597366,0.070837556,0.321124112
223092,455383,721,23,"['git', 'github', 'repository', 'git-fork', 'synchronization']",1364,5,498,871,0.898572133,0.363393521,0.219088348,0.348686391,0.43139409
418413,75505,991,122,"['bash', 'environment-variables', 'dollar-sign', 'python', 'shell']",3473,172,1696,1949,0.930169251,0.143982729,0.140312388,0.016905769,0.373193871
63034,65783,532,10,"['ruby', 'ruby-on-rails', 'java', 'regex', 'eclipse']",722,363,679,406,0.798324084,0.459729317,0.222314674,0.202545132,0.558169439
13531,190371,578,8,"['java', 'enums', 'generics', 'date', 'sorting']",4546,162,1418,3290,0.931439932,0.486176269,0.129734021,0.021103472,0.285703357
109825,54218,994,11,"['php', 'iphone', 'objective-c', 'mysql', 'ios']",901,915,801,1015,0.9277723,0.107314337,0.040146546,0.018467112,0.437824158
904393,66377,1046,2,"['flask', 'python', 'flask-sqlalchemy', 'sqlalchemy', 'flask-socketio']",375,7,263,119,0.961579272,0.691801677,0.126514599,0.016124506,0.342613826
123671,115763,356,548,"['javascript', 'node.js', 'daemon', 'process', 'background']",6584,1064,3133,4515,0.928801956,0.370599992,0.174435669,0.036871962,0.219105748
707111,220957,4293,39,"['javascript', 'c#', 'css', 'jquery', 'php']",6083,11391,9484,7990,0.905125741,0.223783759,0.053761115,0.007122642,0.313380029
