answer_count,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,preferred_tags1,preferred_tags2,preferred_tags3,micro-oop,oop,web-pro,database,mobile,statistic,other
1.0,0.792238133,0.364254135,0.149199238,0.01523425,0.434159717,python,python,python,0,1,0,0,0,0,0
0.477124183006536,0.843466367,0.293460601,0.113645417,0.062242479,0.256178321,r,python,0,0,1,0,0,0,1,0
0.2581699346405229,0.89827527,0.44903705,0.160444064,0.001603256,0.212759484,javascript,jquery,html,0,0,1,0,0,0,0
1.0,0.888124846,0.504827884,0.203551385,0.04220126,0.221714688,java,scala,sql,0,1,0,1,0,1,0
1.0,0.814915891,0.548261302,0.094495094,0.028193566,0.419703012,ios,ios,objective-c,0,0,0,0,1,0,0
1.0,0.453614407,0.222833521,0.038516743,0.004330846,0.725677704,javascript,jquery,json,0,0,1,0,0,0,0
0.954248366013072,0.847579434,0.470314139,0.079124542,0.020493052,0.238640457,c#,php,.net,1,0,1,0,0,0,0
1.0,0.927044687,0.037691138,0.04405527,0.004141971,0.411276861,0,c#,.net,1,0,0,0,0,0,0
1.0,0.923515595,0.646045915,0.126623689,0.14130031,0.22628232,angularjs,javascript,typescript,0,0,1,0,0,0,0
1.0,0.898216713,0.191940654,0.106398836,0.011857699,0.367925493,php,mysql,sql,0,0,1,1,0,0,0
1.0,0.89248539,0.443929565,0.174695657,0.023233784,0.16477587,c#,mysql,sql,1,0,0,1,0,0,0
1.0,0.787427191,0.581420625,0.032941923,0.028526265,0.296277451,android,java,0,0,1,0,0,1,0,0
1.0,0.72809156,0.303201412,0.465333606,0.893140058,0.376583871,python,sql,mysql,0,1,0,1,0,0,0
1.0,0.699891288,0.064777971,0.242640983,0.229227751,0.999999706,ruby,ruby,ruby,0,0,1,0,0,0,0
0.29411764705882354,0.507594046,0.641299013,0.039481999,0.036598443,0.409905901,ruby,ruby,0,0,0,1,0,0,0,0
1.0,0.95898165,0.09029068,0.060976725,0.002844144,0.31633064,c#,.net,c++,1,1,0,0,0,0,0
0.7124183006535948,0.97993535,0.293374002,0.219485095,0.016634026,0.235073681,python,python,0,0,1,0,0,0,0,0
1.0,0.920365886,0.448384109,0.323132969,0.073137987,0.554503945,css,html,javascript,0,0,1,0,0,0,0
1.0,0.903449998,0.853088004,0.122064714,0.187402181,0.398860168,c#,vb.net,.net,1,0,0,0,0,0,0
0.7679738562091504,0.915877003,0.40691939,0.251597366,0.070837556,0.321124112,html,c#,sql-server,1,0,1,1,0,0,0
1.0,0.898572133,0.363393521,0.219088348,0.348686391,0.43139409,0,github,python,0,1,0,0,0,0,1
1.0,0.930169251,0.143982729,0.140312388,0.016905769,0.373193871,python,php,os,0,1,1,0,0,0,1
1.0,0.798324084,0.459729317,0.222314674,0.202545132,0.558169439,ruby,ruby,java,0,1,1,0,0,0,0
1.0,0.931439932,0.486176269,0.129734021,0.021103472,0.285703357,java,java,swing,0,1,0,0,0,0,0
1.0,0.9277723,0.107314337,0.040146546,0.018467112,0.437824158,php,ios,objective-c,0,0,1,0,1,0,0
1.0,0.961579272,0.691801677,0.126514599,0.016124506,0.342613826,0,python,c++,0,1,0,0,0,0,0
0.24836601307189543,0.928801956,0.370599992,0.174435669,0.036871962,0.219105748,javascript,node.js,css,0,0,1,0,0,0,0
1.0,0.905125741,0.223783759,0.053761115,0.007122642,0.313380029,javascript,c#,css,1,0,1,0,0,0,0
1.0,0.959665529,0.313162018,0.10072063,0.025990136,0.342315249,scala,java,c++,0,1,0,0,0,1,0
1.0,0.632887175,0.589545701,0.201929719,0.06449233,0.324568179,c#,javascript,asp.net,1,0,1,0,0,0,0
1.0,0.624879359,0.264801992,0.020343037,0.008824984,0.047832608,mysql,php,sql,0,0,1,1,0,0,0
1.0,0.830109406,0.022753571,0.067287949,0.002392266,0.635852312,c#,.net,c++,1,1,0,0,0,0,0
1.0,0.818672524,0.363962573,0.121474622,0.044122457,0.217859077,c#,.net,sql,1,0,0,1,0,0,0
1.0,0.711380483,0.432432684,0.113479068,0.012429542,0.427103995,javascript,php,c#,1,0,1,0,0,0,0
1.0,0.920723148,0.239414951,0.203422012,0.001664836,0.093138705,python,html,javascript,0,1,1,0,0,0,0
1.0,0.917467307,0.463306452,0.161083774,0.024976871,0.362235887,python,python,django,0,1,1,0,0,0,0
1.0,0.562186834,0.540427932,0.20004808,0.015417539,0.386308254,c#,.net,asp.net,1,0,0,0,0,0,0
1.0,0.781146515,0.081982945,0.107548064,0.018303618,0.523290156,javascript,html,jquery,0,0,1,0,0,0,0
1.0,0.852314349,0.221349849,0.060693292,0.000302984,0.408824113,c#,.net,php,1,0,1,0,0,0,0
1.0,0.898336727,0.277300205,0.099280957,0.014510904,0.392435526,0,c#,0,1,0,0,0,0,0,0
1.0,0.889175706,0.177491499,0.075370727,0.037222182,0.383047997,python,c++,java,0,1,0,0,0,0,0
1.0,0.847127211,0.425969097,0.253436725,0.100970358,0.319079348,python,python,0,0,1,0,0,0,0,0
1.0,0.615537182,0.291162071,0.130592641,0.022448009,0.476014925,css,html,php,0,0,1,0,0,0,0
1.0,0.953287821,0.160442411,0.059685019,0.001139941,0.228337859,c#,.net,asp.net,1,0,0,0,0,0,0
1.0,0.83078949,0.494797759,0.185023463,0.061511432,0.332478442,java,sql,mysql,0,1,0,1,0,0,0
1.0,0.94064639,0.047473041,0.156237507,0.00458085,0.384007635,javascript,java,html,0,1,1,0,0,0,0
1.0,0.828737323,0.660868209,0.060005226,0.041743703,0.205843859,0,javascript,html,0,0,1,0,0,0,0
1.0,0.177206762,0.240359212,0.118443983,0.447197459,0.057580756,android,android,java,0,1,0,0,1,0,0
1.0,0.891716464,0.088040826,0.021267642,0.000747028,0.603624434,c++,java,c,0,1,0,0,0,0,0
1.0,0.930996672,0.498604609,0.296286986,0.093079325,0.254165606,ios,objective-c,ios,0,0,0,0,1,0,0
1.0,0.901788497,0.020872198,0.160039529,0.05974374,0.985940086,html,javascript,jquery,0,0,1,0,0,0,0
1.0,0.897645892,0.556437434,0.259476262,0.027178031,0.131853189,jquery,c#,.net,1,0,1,0,0,0,0
1.0,0.700777872,0.412089851,0.192574658,0.041735015,0.277441551,python,c#,angularjs,1,1,1,0,0,0,0
1.0,0.919165661,0.488572755,0.10971758,0.058868674,0.303091677,angularjs,javascript,typescript,0,0,1,0,0,0,0
1.0,0.943636092,0.374045098,0.148756413,0.039146921,0.336659451,python,django,python,0,1,1,0,0,0,0
1.0,0.9191372,0.145818887,0.149424716,0.004398387,0.442356892,ios,objective-c,ios,0,0,0,0,1,0,0
1.0,0.928861847,0.056538697,0.09212015,0.003221613,0.135151853,os,python,java,0,1,0,0,0,0,1
1.0,0.888605512,0.188733109,0.092949426,0.017691997,0.368465502,jquery,javascript,html,0,0,1,0,0,0,0
1.0,0.973357405,0.126526218,0.030662221,0.001280671,0.242672382,php,.net,mysql,1,0,1,1,0,0,0
1.0,0.37999811,0.360378882,0.414651282,0.344227986,0.391452026,jquery,php,javascript,0,0,1,0,0,0,0
1.0,0.910531249,0.502461769,0.217836732,0.082825137,0.098668659,java,python,php,0,1,1,0,0,0,0
1.0,0.627119933,0.4760678,0.107612764,0.014127135,0.271869096,0,github,git,0,0,0,0,0,0,1
0.7581699346405228,0.916326441,0.384399961,0.063098119,0.009964236,0.249390786,go,python,django,0,1,1,0,0,1,0
1.0,0.625266456,0.437318709,0.0474266,0.015300797,0.326228743,python,c,c++,0,1,0,0,0,0,0
1.0,0.932305244,0.257877273,0.249037708,0.054903969,0.302682234,0,ios,objective-c,0,0,0,0,1,0,0
1.0,0.967496096,0.226827817,0.0917286,0.024448596,0.328609223,0,python,os,0,1,0,0,0,0,1
1.0,0.906755554,0.013538627,0.033472166,0.007098266,0.566613776,css,html,php,0,0,1,0,0,0,0
0.5849673202614379,0.934233014,0.307367054,0.103155788,0.048592504,0.281943875,github,git,0,0,0,0,0,0,0,1
1.0,0.932392936,0.097783698,0.132761624,0.0121746,0.380558587,c#,.net,asp.net,1,0,0,0,0,0,0
1.0,0.900795419,0.058306341,0.087637479,0.013145401,0.306333174,php,html,javascript,0,0,1,0,0,0,0
1.0,0.946071144,0.007683019,0.241513099,0.018732776,0.756688365,java,java,ruby,0,1,1,0,0,0,0
1.0,0.912238158,0.210307118,0.125701663,0.022359203,0.239480396,c++,objective-c,ios,0,1,0,0,1,0,0
1.0,0.953987979,0.203291677,0.114391042,0.011565909,0.306391139,ios,objective-c,ios,0,0,0,0,1,0,0
1.0,0.795531679,0.090931767,0.063607062,0.017989835,0.333504046,ios,objective-c,swift,0,0,0,0,1,0,0
1.0,0.896824248,0.631725775,0.4703446,0.103025529,0.241857663,mysql,sql,php,0,0,1,1,0,0,0
1.0,0.797099568,0.643279332,0.049292409,0.040193245,0.281664997,java,0,html,0,1,1,0,0,0,0
1.0,0.988332124,0.107579484,0.139713574,0.018090388,0.327704374,c++,python,c,0,1,0,0,0,0,0
1.0,0.359301593,0.34947306,0.428030594,0.081645078,0.669443575,java,ruby,swing,0,1,1,0,0,0,0
0.8660130718954249,0.792161111,0.21595583,0.240192701,0.024932224,0.387238353,ruby,ruby,javascript,0,0,1,0,0,0,0
1.0,0.953105798,0.10137177,0.155025635,0.030005295,0.399715371,java,scala,c,0,1,0,0,0,1,0
1.0,0.291574069,0.293977701,0.386178756,0.24533707,0.791075215,java,mysql,sql,0,1,0,1,0,0,0
0.4117647058823529,0.852717549,0.588349734,0.172144865,0.092237548,0.143092465,c#,.net,vb.net,1,0,0,0,0,0,0
1.0,0.975574574,0.076217243,0.104591156,0.056719816,0.638997468,javascript,jquery,html,0,0,1,0,0,0,0
1.0,0.763699022,0.495139345,0.107183196,0.140551193,0.497718962,angularjs,javascript,angularjs,0,0,1,0,0,0,0
1.0,0.729448003,0.62085189,0.237630218,0.253420481,0.32283676,android,java,android,0,1,0,0,1,0,0
1.0,0.393241066,0.241314496,0.450527506,0.253174612,0.999951565,php,javascript,mysql,0,0,1,1,0,0,0
1.0,0.527069763,0.499433253,0.173996348,0.130792048,0.657922732,c#,.net,asp.net,1,0,0,0,0,0,0
1.0,0.812913006,0.154806195,0.165632896,0.069671148,0.457682675,html,css,python,0,1,1,0,0,0,0
1.0,0.919795746,0.362582332,0.21802736,0.048863149,0.205388037,css,html,javascript,0,0,1,0,0,0,0
1.0,0.700322843,0.495189501,0.149736805,0.196239616,0.746285707,c,c++,0,0,1,0,0,0,0,0
1.0,0.513843199,0.188423908,0.331695309,0.27805397,0.999999999,os,os,php,0,0,1,0,0,0,1
1.0,0.826736131,0.003312763,0.244116616,0.058407871,0.999631039,php,html,css,0,0,1,0,0,0,0
1.0,0.941044756,0.392933509,0.309636997,0.045420692,0.229149217,perl,php,.net,1,0,1,0,0,0,0
1.0,0.548057938,0.204145614,0.105235776,0.004922169,0.797363119,android,java,python,0,1,0,0,1,0,0
1.0,0.94479771,0.510062629,0.155262416,0.017157693,0.213039655,java,java,python,0,1,0,0,0,0,0
0.013071895424836602,0.420218324,0.284600952,0.487242177,0.225688523,0.998312648,javascript,php,html,0,0,1,0,0,0,0
1.0,0.936924513,0.125567595,0.064756903,0.000232838,0.424605834,python,php,json,0,1,1,0,0,0,0
1.0,0.750942757,0.728052238,0.079308567,0.044376255,0.173894375,jquery,php,javascript,0,0,1,0,0,0,0
1.0,0.826959686,0.147306294,0.139456367,0.061623123,0.355121126,javascript,node.js,php,0,0,1,0,0,0,0
1.0,0.674563743,0.220505158,0.113398523,0.004509816,0.602116085,javascript,c#,jquery,1,0,1,0,0,0,0
1.0,0.872297919,0.453850913,0.149942533,0.039533402,0.187731224,php,javascript,jquery,0,0,1,0,0,0,0
1.0,0.884027027,0.264643569,0.091336801,0.012561593,0.302290512,php,html,javascript,0,0,1,0,0,0,0
1.0,0.944406148,0.200660777,0.317085735,0.013449622,0.553522868,javascript,ruby,html,0,0,1,0,0,0,0
1.0,0.851113063,0.086515342,0.143626735,0.123167173,0.992681686,python,java,c#,1,1,0,0,0,0,0
1.0,0.395015125,0.230235344,0.345333281,0.276260292,0.840803053,javascript,jquery,html,0,0,1,0,0,0,0
0.8790849673202614,0.318716974,0.007248263,0.076387082,0.010751135,0.977914468,python,php,java,0,1,1,0,0,0,0
1.0,0.852031948,0.529940271,0.11241928,0.022047987,0.254479748,c#,sql-server,.net,1,0,0,1,0,0,0
0.8300653594771242,0.904546956,0.471070101,0.165256483,0.052070971,0.547915171,angularjs,javascript,jquery,0,0,1,0,0,0,0
1.0,0.891811814,0.337249437,0.274284959,0.095010213,0.282759682,javascript,objective-c,ios,0,0,1,0,1,0,0
1.0,0.790035416,0.59865655,0.015482852,0.002890171,0.132989831,0,c#,android,1,0,0,0,1,0,0
1.0,0.971395511,0.113623287,0.053753198,0.02883069,0.254138691,c#,.net,f#,1,0,0,0,0,0,0
1.0,0.966472335,0.249433501,0.151287345,0.008436506,0.418651772,java,java,0,0,1,0,0,0,0,0
1.0,0.878327969,0.068045641,0.100435136,0.02260963,0.682374805,python,c#,git,1,1,0,0,0,0,1
1.0,0.821953552,0.489889087,0.050106243,0.11229107,0.386007867,javascript,jquery,angularjs,0,0,1,0,0,0,0
1.0,0.690247675,0.430491637,0.276648833,0.163459095,0.368762173,html,css,javascript,0,0,1,0,0,0,0
0.9411764705882353,0.839542961,0.741225222,0.104182259,0.10936253,0.147201098,java,0,.net,1,1,0,0,0,0,0
0.33986928104575165,0.5290937,0.636074765,0.060301198,0.051776254,0.102380582,java,json,android,0,1,1,0,1,0,0
1.0,0.956704231,0.100646015,0.04348106,0.002889037,0.177402665,c,os,c++,0,1,0,0,0,0,1
1.0,0.887253278,0.432993261,0.329725943,0.003859118,0.600426552,java,ruby,java,0,1,1,0,0,0,0
1.0,0.837600707,0.327819556,0.2236907,0.092257953,0.246868137,javascript,android,0,0,0,1,0,1,0,0
0.0,0.778983697,0.235588681,0.236831541,0.021275115,0.291182344,javascript,git,objective-c,0,0,1,0,1,0,1
0.8758169934640523,0.929344795,0.350829355,0.141876188,0.044868788,0.279224466,java,java,java,0,1,0,0,0,0,0
0.26143790849673204,0.722645122,0.175090717,0.153974768,0.037627885,0.502193312,asp.net,c#,.net,1,0,0,0,0,0,0
1.0,0.729925687,0.190688146,0.064437983,0.020865364,0.529171747,java,javascript,0,0,1,1,0,0,0,0
1.0,0.925707426,0.091470597,0.025369512,0.000435975,0.364181074,reactjs,javascript,python,0,1,1,0,0,0,0
1.0,0.985525685,0.025886671,0.050070583,0.000121122,0.548179326,0,0,0,0,0,0,0,0,0,0
1.0,0.75890167,0.075454792,0.302208659,0.066039062,0.360832799,android,java,android,0,1,0,0,1,0,0
1.0,0.626237796,0.672185169,0.074408226,0.14666886,0.158720841,java,.net,android,1,1,0,0,1,0,0
1.0,0.817191887,0.236139136,0.133391809,0.010998302,0.38672599,javascript,jquery,java,0,1,1,0,0,0,0
1.0,0.900472315,0.090530848,0.058876267,0.000861051,0.413417479,javascript,node.js,jquery,0,0,1,0,0,0,0
1.0,0.91022992,0.402655811,0.104209991,0.029667132,0.20423775,.net,c#,0,1,0,0,0,0,0,0
1.0,0.884400693,0.044527857,0.008557885,0.000579537,0.259158958,c++,os,c,0,1,0,0,0,0,1
1.0,0.910531036,0.526961583,0.137289879,0.068874971,0.19295347,c#,.net,c++,1,1,0,0,0,0,0
1.0,0.930775954,0.046739445,0.05217196,0.001619642,0.401809131,0,java,android,0,1,0,0,1,0,0
0.4738562091503268,0.911910704,0.222460105,0.101767176,0.005705816,0.229707431,scala,java,0,0,1,0,0,0,1,0
1.0,0.795951408,0.596604895,0.124707806,0.056141734,0.343027412,r,r,.net,1,0,0,0,0,1,0
1.0,0.918451702,0.294113011,0.381647991,0.019618201,0.23658452,c#,.net,javascript,1,0,1,0,0,0,0
1.0,0.899430288,0.664121356,0.075612813,0.037060336,0.293885466,c#,.net,xml,1,0,0,0,0,0,0
1.0,0.903602145,0.234189327,0.090251304,0.001586759,0.286127995,c#,.net,asp.net,1,0,0,0,0,0,0
1.0,0.956074818,0.435922755,0.156054437,0.013986437,0.09207475,c,c++,os,0,1,0,0,0,0,1
1.0,0.893535419,0.314066041,0.104500899,0.018261492,0.335562558,python,css,html,0,1,1,0,0,0,0
1.0,0.90855033,0.22865516,0.174500362,0.01488499,0.364134247,r,r,.net,1,0,0,0,0,1,0
1.0,0.85712827,0.181583064,0.127578952,0.037519998,0.514861293,ios,objective-c,ios,0,0,0,0,1,0,0
1.0,0.7423651,0.52349677,0.066192821,0.039659317,0.370174637,0,0,objective-c,0,0,0,0,1,0,0
1.0,0.924931159,0.479798009,0.14264187,0.038792553,0.318088788,jquery,javascript,c#,1,0,1,0,0,0,0
1.0,0.847131674,0.153131951,0.124203663,0.012855997,0.309469019,os,objective-c,ios,0,0,0,0,1,0,1
1.0,0.831637855,0.339600936,0.103223678,0.005230279,0.25763917,c++,c,java,0,1,0,0,0,0,0
1.0,0.937384545,0.441500632,0.086286079,0.02861902,0.228427453,c++,c++,c#,1,1,0,0,0,0,0
1.0,0.89077434,0.078372867,0.038853261,0.000697065,0.43074453,ios,objective-c,swift,0,0,0,0,1,0,0
1.0,0.830991516,0.42016407,0.089043518,4.27e-05,0.015837418,android,java,0,0,1,0,0,1,0,0
1.0,0.468402954,0.245978939,0.320443142,0.234281541,0.776427978,node.js,javascript,sql,0,0,1,1,0,0,0
1.0,0.103591752,0.057166524,0.021462875,0.036448143,0.969624907,html,css,javascript,0,0,1,0,0,0,0
1.0,0.884648653,0.189192025,0.158260469,0.005737754,0.546928544,ios,objective-c,swift,0,0,0,0,1,0,0
0.8856209150326797,0.873116944,0.455760224,0.182816015,0.032475228,0.199597302,java,javascript,jquery,0,1,1,0,0,0,0
1.0,0.882685634,0.185120997,0.049088516,0.002822307,0.290252182,c++,c#,.net,1,1,0,0,0,0,0
1.0,0.933743027,0.159142118,0.073315832,0.003158665,0.5044091,android,java,android,0,1,0,0,1,0,0
1.0,0.865628913,0.496844207,0.097272004,0.012191629,0.39830391,java,ruby,ruby,0,1,1,0,0,0,0
1.0,0.060010885,0.123706087,0.068373966,0.142327762,0.989236292,r,r,0,0,0,0,0,0,1,0
1.0,0.755946343,0.252200124,0.060572162,0.003782735,0.309922929,jquery,javascript,html,0,0,1,0,0,0,0
1.0,0.805623041,0.370827705,0.012524727,0.001337036,0.960434204,0,c#,os,1,0,0,0,0,0,1
1.0,0.975125068,0.172795991,0.207185019,0.016490907,0.371749551,java,javascript,python,0,1,1,0,0,0,0
1.0,0.938224834,0.302872524,0.075542836,0.005073711,0.171569344,vb.net,c#,c,1,1,0,0,0,0,0
1.0,0.879260834,0.330299429,0.153242172,0.004805145,0.331248629,sql-server,sql,0,0,0,0,1,0,0,0
1.0,0.674105233,0.118788959,0.048970686,0.015940338,0.501953198,python,python,os,0,1,0,0,0,0,1
0.026143790849673203,0.89083701,0.24431757,0.094399126,0.003152932,0.287380697,python,css,html,0,1,1,0,0,0,0
1.0,0.879084077,0.173267742,0.116922344,0.02387509,0.37066186,ruby,ruby,ruby,0,0,1,0,0,0,0
1.0,0.403255532,0.077351177,0.052042601,0.029921715,0.724827334,php,javascript,mysql,0,0,1,1,0,0,0
1.0,0.934798021,0.167788652,0.034331605,0.001340724,0.37554301,c#,.net,c++,1,1,0,0,0,0,0
1.0,0.500157207,0.177471811,0.166375818,0.050231823,0.97080824,jquery,javascript,php,0,0,1,0,0,0,0
0.5718954248366013,0.846120076,0.475108488,0.198230749,0.161563526,0.204765283,.net,c#,asp.net,1,0,0,0,0,0,0
1.0,0.707512995,0.082276546,0.067043353,0.002580715,0.596771927,python,java,0,0,1,0,0,0,0,0
1.0,0.917968974,0.103745691,0.031132225,0.000982864,0.314290639,c#,javascript,.net,1,0,1,0,0,0,0
1.0,0.921031793,0.219827554,0.174623879,0.009884004,0.316052554,perl,git,c,0,1,1,0,0,0,1
1.0,0.78265817,0.338743734,0.088722755,0.00108187,0.418813666,javascript,html,css,0,0,1,0,0,0,0
1.0,0.888853224,0.037466404,0.031519398,0.008113467,0.398257055,ios,ios,objective-c,0,0,0,0,1,0,0
1.0,0.901542271,0.483168169,0.243387104,0.094721783,0.255921165,java,php,c,0,1,1,0,0,0,0
1.0,0.931585161,0.156567613,0.419738151,0.134702155,0.340470017,html,css,jquery,0,0,1,0,0,0,0
1.0,0.927439494,0.641176896,0.415072608,0.144766886,0.19160369,java,android,php,0,1,1,0,1,0,0
1.0,0.957861928,0.172691715,0.163948046,0.005866244,0.341278527,typescript,javascript,node.js,0,0,1,0,0,0,0
0.7418300653594772,0.894923555,0.268381165,0.082204568,0.015563584,0.44035283,reactjs,javascript,java,0,1,1,0,0,0,0
1.0,0.772973402,0.198403068,0.211680409,0.09071454,0.603232762,c++,c#,c++,1,1,0,0,0,0,0
1.0,0.739384092,0.025823183,0.13332775,0.088760965,0.999853011,php,0,mysql,0,0,1,1,0,0,0
1.0,0.926194323,0.149055152,0.041135885,0.015127956,0.541935766,c++,c++,c,0,1,0,0,0,0,0
1.0,0.675997361,0.592175262,0.931559348,0.89174239,0.491334779,php,mysql,html,0,0,1,1,0,0,0
1.0,0.784923048,0.584329417,0.122044444,0.120881808,0.335625797,javascript,jquery,html,0,0,1,0,0,0,0
1.0,0.945665898,0.353748963,0.159026548,0.024004405,0.274330719,typescript,c#,asp.net,1,0,1,0,0,0,0
0.3431372549019608,0.845442951,0.512191921,0.182975756,0.068013984,0.270278222,ruby,ruby,android,0,0,1,0,1,0,0
1.0,0.451621313,0.157951015,0.232510148,0.116404198,0.460052855,android,android,java,0,1,0,0,1,0,0
1.0,0.60185848,0.173268972,0.013369588,0.001241315,0.296884861,php,javascript,mysql,0,0,1,1,0,0,0
1.0,0.990590016,0.200658063,0.181217745,0.016747554,0.299010739,php,mysql,sql,0,0,1,1,0,0,0
1.0,0.700876491,0.127945101,0.13618437,0.090453388,0.970766957,perl,.net,html,1,0,1,0,0,0,0
1.0,0.9663685,0.276436791,0.116533561,0.007579528,0.227238714,python,django,java,0,1,1,0,0,0,0
1.0,0.942304781,0.104238924,0.05115108,0.000286824,0.348675778,javascript,html,jquery,0,0,1,0,0,0,0
1.0,0.731586873,0.027481273,0.0488358,0.023388374,0.400765695,angularjs,c#,javascript,1,0,1,0,0,0,0
1.0,0.751861297,0.290239548,0.127188015,0.026895314,0.430202947,r,r,0,0,0,0,0,0,1,0
1.0,0.975443824,0.167206933,0.109636093,0.039009816,0.313052959,html,javascript,css,0,0,1,0,0,0,0
1.0,0.909809849,0.538318587,0.121723345,0.021597765,0.178456728,perl,html,c,0,1,1,0,0,0,0
0.2549019607843137,0.951561072,0.38101097,0.080811015,0.005593961,0.29317609,javascript,node.js,html,0,0,1,0,0,0,0
1.0,0.68885214,0.463831464,0.278923261,0.057789911,0.314218161,os,os,os,0,0,0,0,0,0,1
1.0,0.89031868,0.050276625,0.113862701,0.013834498,0.460121239,java,java,0,0,1,0,0,0,0,0
1.0,0.898091704,0.081064741,0.123083483,0.04919867,0.341665579,java,html,ruby,0,1,1,0,0,0,0
1.0,0.899777773,0.240725569,0.144362643,0.046987433,0.246620826,python,c#,javascript,1,1,1,0,0,0,0
0.2222222222222222,0.905159437,0.143172445,0.032595206,0.014844881,0.199024895,git,0,objective-c,0,0,0,0,1,0,1
1.0,0.797286986,0.301599356,0.220477437,0.005110071,0.663930743,c#,.net,c++,1,1,0,0,0,0,0
1.0,0.977437285,0.577405321,0.199769087,0.030644978,0.165327251,php,mysql,sql,0,0,1,1,0,0,0
1.0,0.881212782,0.554040454,0.244960296,0.145032836,0.29620058,c++,c,php,0,1,1,0,0,0,0
1.0,0.573928298,0.259537758,0.013192646,0.090097332,0.614544563,c#,.net,asp.net,1,0,0,0,0,0,0
0.8071895424836601,0.869225938,0.025354134,0.053678332,0.019881887,0.371140866,reactjs,javascript,ruby,0,0,1,0,0,0,0
1.0,0.928398679,0.110110067,0.109577967,0.001470854,0.340483892,python,javascript,html,0,1,1,0,0,0,0
1.0,0.901026172,0.146466323,0.201982534,0.024793223,0.423213956,javascript,jquery,php,0,0,1,0,0,0,0
1.0,0.50238833,0.040347505,0.341332729,0.201656693,0.752791676,c#,.net,javascript,1,0,1,0,0,0,0
1.0,0.858142068,0.132191523,0.226095031,0.016651045,0.434919598,ruby,ruby,ruby,0,0,1,0,0,0,0
0.7091503267973857,0.536745967,0.106114817,0.285390249,0.259860621,0.999999999,asp.net,c#,.net,1,0,0,0,0,0,0
1.0,0.814699019,0.681654353,0.035093753,0.021684999,0.35363663,c#,0,.net,1,0,0,0,0,0,0
1.0,0.84703629,0.429764671,0.111002859,0.035037458,0.09605754,c#,.net,.net,1,0,0,0,0,0,0
1.0,0.508204735,0.459096794,0.016121179,0.029724696,0.472859942,asp.net,sql,c#,1,0,0,1,0,0,0
1.0,0.958475143,0.07511239,0.102660495,0.010372603,0.339091733,php,sql,git,0,0,1,1,0,0,1
1.0,0.981029566,0.501272956,0.826494562,0.115556814,0.454841099,java,json,xml,1,1,1,0,0,0,0
1.0,0.868929444,0.804228974,0.132739578,0.07589496,0.080498898,0,java,0,0,1,0,0,0,0,0
1.0,0.867429005,0.522645761,0.189188607,0.036117076,0.404141272,sql,0,node.js,0,0,1,1,0,0,0
0.7026143790849673,0.922917876,0.07689135,0.083121291,0.019749298,0.552446916,javascript,git,0,0,0,1,0,0,0,1
1.0,0.892673019,0.685287021,0.392000343,0.150510499,0.227151381,c#,sql,.net,1,0,0,1,0,0,0
0.14705882352941177,0.869539085,0.540388993,0.473764509,0.368570607,0.405141923,python,python,python,0,1,0,0,0,0,0
1.0,0.787649383,0.37464921,0.149195926,0.014964429,0.327468908,c,c++,c#,1,1,0,0,0,0,0
1.0,0.78622796,0.121732715,0.09377906,0.033276452,0.465503405,c#,.net,.net,1,0,0,0,0,0,0
1.0,0.923004854,0.258741888,0.136969046,0.044362693,0.356851778,java,java,0,0,1,0,0,0,0,0
1.0,0.688095545,0.26921438,0.061158386,0.061014139,0.250204443,php,mysql,html,0,0,1,1,0,0,0
1.0,0.920346305,0.103859645,0.063766019,0.00802521,0.400392872,c++,c++,c++,0,1,0,0,0,0,0
0.3137254901960784,0.685903559,0.05068342,0.022452929,0.006370212,0.70827832,c#,php,.net,1,0,1,0,0,0,0
1.0,0.415489999,0.632481635,0.165720596,0.256286601,0.029465789,php,mysql,javascript,0,0,1,1,0,0,0
1.0,0.937138594,0.371688239,0.268879091,0.077963487,0.229189904,ruby,ruby,javascript,0,0,1,0,0,0,0
1.0,0.937952933,0.1780332,0.172310011,0.087433437,0.553259984,c++,c++,0,0,1,0,0,0,0,0
1.0,0.950768065,0.0429274,0.019944101,0.000545427,0.29553473,c++,c++,0,0,1,0,0,0,0,0
1.0,0.723202725,0.580003745,0.451999771,0.125760052,0.814696435,github,c++,c#,1,1,0,0,0,0,1
1.0,0.440084847,0.329261984,0.054061291,0.037720426,0.461170502,c,python,c++,0,1,0,0,0,0,0
1.0,0.763502218,0.688436336,0.183879489,0.119759229,0.461334612,angularjs,typescript,javascript,0,0,1,0,0,0,0
1.0,0.186982464,0.35813546,0.001250464,0.005978637,0.800258132,css,html,javascript,0,0,1,0,0,0,0
0.8660130718954249,0.897922395,0.245074766,0.148961862,0.025654014,0.319792784,scala,java,c,0,1,0,0,0,1,0
0.02287581699346405,0.8462632,0.018468941,0.205160135,0.056382681,0.995003751,css,html,php,0,0,1,0,0,0,0
1.0,0.879639761,0.520571147,0.150697652,0.038407924,0.257371333,javascript,ruby,jquery,0,0,1,0,0,0,0
0.5751633986928104,0.849533984,0.113746794,0.087689082,0.002402705,0.834335096,node.js,angularjs,javascript,0,0,1,0,0,0,0
1.0,0.412633295,0.654368482,0.985625573,0.099842499,0.008123431,r,python,r,0,1,0,0,0,1,0
