Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Class_Label
0.712455417,0.373767056,0.114614033,0.040222949,0.543651713,web-pro
0.051037501,0.242288398,0.353755743,0.269856291,0.949547523,mobile
0.668013919,0.653908818,0.067411079,0.053264836,0.352285631,mobile
0.896402702,0.196620987,0.144648843,0.004495247,0.380820128,micro-oop
0.896402702,0.196620987,0.144648843,0.004495247,0.380820128,oop
0.932802794,0.075674215,0.060154575,0.005054122,0.253571964,oop
0.932802794,0.075674215,0.060154575,0.005054122,0.253571964,database
0.620327477,0.19399176,0.384194774,0.282142987,0.998707529,statistic
0.901788497,0.020872198,0.160039529,0.05974374,0.985940086,web-pro
0.883488475,0.112034785,0.061756339,0.004003791,0.419642302,database
0.883488475,0.112034785,0.061756339,0.004003791,0.419642302,micro-oop
0.798138308,0.192554574,0.071292891,0.008265509,0.485927772,mobile
0.875507297,0.370768824,0.08782667,0.01813445,0.232654505,oop
0.875507297,0.370768824,0.08782667,0.01813445,0.232654505,micro-oop
0.930046277,0.030674304,0.024983223,0.008407536,0.462602562,mobile
0.905643397,0.395219692,0.107679852,0.049900811,0.229686964,other
0.905643397,0.395219692,0.107679852,0.049900811,0.229686964,oop
0.782947102,0.272330979,0.355381428,0.103719377,0.453122967,web-pro
0.689676306,0.135607283,0.089403882,0.01630899,0.283674857,web-pro
0.918240055,0.16434966,0.076757321,0.00169458,0.42485558,oop
0.918240055,0.16434966,0.076757321,0.00169458,0.42485558,micro-oop
0.938989997,0.208422243,0.047495634,0.006411868,0.527505008,oop
0.938989997,0.208422243,0.047495634,0.006411868,0.527505008,database
0.913574944,0.06414046,0.063941091,0.009870469,0.375426754,micro-oop
0.900620807,0.326540675,0.124472885,0.012802432,0.218855093,micro-oop
0.748544112,0.232008237,0.275560001,0.049108923,0.390334928,oop
0.881620309,0.240002902,0.08023903,0.024597871,0.324373757,other
0.52613736,0.432027339,0.086994741,0.10259602,0.572388708,oop
0.52613736,0.432027339,0.086994741,0.10259602,0.572388708,web-pro
0.762953397,0.501764651,0.028589662,0.006646913,0.426966729,oop
0.762953397,0.501764651,0.028589662,0.006646913,0.426966729,web-pro
0.872005853,0.085246273,0.043869667,0.005340811,0.420861204,web-pro
0.745839609,0.338637228,0.38445902,0.013556735,0.609889769,oop
0.745839609,0.338637228,0.38445902,0.013556735,0.609889769,mobile
0.89827527,0.44903705,0.160444064,0.001603256,0.212759484,web-pro
0.888124846,0.504827884,0.203551385,0.04220126,0.221714688,statistic
0.888124846,0.504827884,0.203551385,0.04220126,0.221714688,oop
0.888124846,0.504827884,0.203551385,0.04220126,0.221714688,database
0.814915891,0.548261302,0.094495094,0.028193566,0.419703012,mobile
0.453614407,0.222833521,0.038516743,0.004330846,0.725677704,web-pro
0.847579434,0.470314139,0.079124542,0.020493052,0.238640457,web-pro
0.847579434,0.470314139,0.079124542,0.020493052,0.238640457,micro-oop
0.927044687,0.037691138,0.04405527,0.004141971,0.411276861,micro-oop
0.923515595,0.646045915,0.126623689,0.14130031,0.22628232,web-pro
0.898216713,0.191940654,0.106398836,0.011857699,0.367925493,database
0.898216713,0.191940654,0.106398836,0.011857699,0.367925493,web-pro
0.89248539,0.443929565,0.174695657,0.023233784,0.16477587,micro-oop
0.89248539,0.443929565,0.174695657,0.023233784,0.16477587,database
0.787427191,0.581420625,0.032941923,0.028526265,0.296277451,oop
0.787427191,0.581420625,0.032941923,0.028526265,0.296277451,mobile
0.72809156,0.303201412,0.465333606,0.893140058,0.376583871,oop
0.72809156,0.303201412,0.465333606,0.893140058,0.376583871,database
0.699891288,0.064777971,0.242640983,0.229227751,0.999999706,web-pro
0.507594046,0.641299013,0.039481999,0.036598443,0.409905901,web-pro
0.95898165,0.09029068,0.060976725,0.002844144,0.31633064,micro-oop
0.95898165,0.09029068,0.060976725,0.002844144,0.31633064,oop
0.97993535,0.293374002,0.219485095,0.016634026,0.235073681,oop
0.920365886,0.448384109,0.323132969,0.073137987,0.554503945,web-pro
0.903449998,0.853088004,0.122064714,0.187402181,0.398860168,micro-oop
0.915877003,0.40691939,0.251597366,0.070837556,0.321124112,web-pro
0.915877003,0.40691939,0.251597366,0.070837556,0.321124112,database
0.915877003,0.40691939,0.251597366,0.070837556,0.321124112,micro-oop
0.898572133,0.363393521,0.219088348,0.348686391,0.43139409,oop
0.898572133,0.363393521,0.219088348,0.348686391,0.43139409,other
0.931439932,0.486176269,0.129734021,0.021103472,0.285703357,oop
0.930169251,0.143982729,0.140312388,0.016905769,0.373193871,web-pro
0.930169251,0.143982729,0.140312388,0.016905769,0.373193871,other
0.930169251,0.143982729,0.140312388,0.016905769,0.373193871,oop
0.798324084,0.459729317,0.222314674,0.202545132,0.558169439,web-pro
0.798324084,0.459729317,0.222314674,0.202545132,0.558169439,oop
0.9277723,0.107314337,0.040146546,0.018467112,0.437824158,web-pro
0.9277723,0.107314337,0.040146546,0.018467112,0.437824158,mobile
0.961579272,0.691801677,0.126514599,0.016124506,0.342613826,oop
0.928801956,0.370599992,0.174435669,0.036871962,0.219105748,web-pro
0.905125741,0.223783759,0.053761115,0.007122642,0.313380029,web-pro
0.905125741,0.223783759,0.053761115,0.007122642,0.313380029,micro-oop
0.959665529,0.313162018,0.10072063,0.025990136,0.342315249,oop
0.959665529,0.313162018,0.10072063,0.025990136,0.342315249,statistic
0.632887175,0.589545701,0.201929719,0.06449233,0.324568179,micro-oop
0.632887175,0.589545701,0.201929719,0.06449233,0.324568179,web-pro
0.830109406,0.022753571,0.067287949,0.002392266,0.635852312,oop
0.830109406,0.022753571,0.067287949,0.002392266,0.635852312,micro-oop
0.818672524,0.363962573,0.121474622,0.044122457,0.217859077,micro-oop
0.818672524,0.363962573,0.121474622,0.044122457,0.217859077,database
0.711380483,0.432432684,0.113479068,0.012429542,0.427103995,web-pro
0.711380483,0.432432684,0.113479068,0.012429542,0.427103995,micro-oop
0.920723148,0.239414951,0.203422012,0.001664836,0.093138705,web-pro
0.920723148,0.239414951,0.203422012,0.001664836,0.093138705,oop
0.562186834,0.540427932,0.20004808,0.015417539,0.386308254,micro-oop
0.781146515,0.081982945,0.107548064,0.018303618,0.523290156,web-pro
0.615537182,0.291162071,0.130592641,0.022448009,0.476014925,web-pro
0.852314349,0.221349849,0.060693292,0.000302984,0.408824113,web-pro
0.852314349,0.221349849,0.060693292,0.000302984,0.408824113,micro-oop
0.898336727,0.277300205,0.099280957,0.014510904,0.392435526,micro-oop
0.889175706,0.177491499,0.075370727,0.037222182,0.383047997,oop
0.847127211,0.425969097,0.253436725,0.100970358,0.319079348,oop
0.953287821,0.160442411,0.059685019,0.001139941,0.228337859,micro-oop
0.83078949,0.494797759,0.185023463,0.061511432,0.332478442,database
0.83078949,0.494797759,0.185023463,0.061511432,0.332478442,oop
0.94064639,0.047473041,0.156237507,0.00458085,0.384007635,oop
0.94064639,0.047473041,0.156237507,0.00458085,0.384007635,web-pro
0.828737323,0.660868209,0.060005226,0.041743703,0.205843859,web-pro
0.177206762,0.240359212,0.118443983,0.447197459,0.057580756,mobile
0.177206762,0.240359212,0.118443983,0.447197459,0.057580756,oop
0.891716464,0.088040826,0.021267642,0.000747028,0.603624434,oop
0.930996672,0.498604609,0.296286986,0.093079325,0.254165606,mobile
0.897645892,0.556437434,0.259476262,0.027178031,0.131853189,web-pro
0.897645892,0.556437434,0.259476262,0.027178031,0.131853189,micro-oop
0.700777872,0.412089851,0.192574658,0.041735015,0.277441551,web-pro
0.700777872,0.412089851,0.192574658,0.041735015,0.277441551,micro-oop
0.700777872,0.412089851,0.192574658,0.041735015,0.277441551,oop
0.919165661,0.488572755,0.10971758,0.058868674,0.303091677,web-pro
0.943636092,0.374045098,0.148756413,0.039146921,0.336659451,oop
0.943636092,0.374045098,0.148756413,0.039146921,0.336659451,web-pro
0.9191372,0.145818887,0.149424716,0.004398387,0.442356892,mobile
0.928861847,0.056538697,0.09212015,0.003221613,0.135151853,oop
0.928861847,0.056538697,0.09212015,0.003221613,0.135151853,other
0.37999811,0.360378882,0.414651282,0.344227986,0.391452026,web-pro
0.973357405,0.126526218,0.030662221,0.001280671,0.242672382,database
0.973357405,0.126526218,0.030662221,0.001280671,0.242672382,micro-oop
0.973357405,0.126526218,0.030662221,0.001280671,0.242672382,web-pro
0.910531249,0.502461769,0.217836732,0.082825137,0.098668659,oop
0.910531249,0.502461769,0.217836732,0.082825137,0.098668659,web-pro
0.627119933,0.4760678,0.107612764,0.014127135,0.271869096,other
0.916326441,0.384399961,0.063098119,0.009964236,0.249390786,web-pro
0.916326441,0.384399961,0.063098119,0.009964236,0.249390786,oop
0.916326441,0.384399961,0.063098119,0.009964236,0.249390786,statistic
0.625266456,0.437318709,0.0474266,0.015300797,0.326228743,oop
0.932305244,0.257877273,0.249037708,0.054903969,0.302682234,mobile
0.967496096,0.226827817,0.0917286,0.024448596,0.328609223,oop
0.967496096,0.226827817,0.0917286,0.024448596,0.328609223,other
0.934233014,0.307367054,0.103155788,0.048592504,0.281943875,other
0.900795419,0.058306341,0.087637479,0.013145401,0.306333174,web-pro
0.946071144,0.007683019,0.241513099,0.018732776,0.756688365,web-pro
0.946071144,0.007683019,0.241513099,0.018732776,0.756688365,oop
0.912238158,0.210307118,0.125701663,0.022359203,0.239480396,mobile
0.912238158,0.210307118,0.125701663,0.022359203,0.239480396,oop
0.953987979,0.203291677,0.114391042,0.011565909,0.306391139,mobile
0.795531679,0.090931767,0.063607062,0.017989835,0.333504046,mobile
0.359301593,0.34947306,0.428030594,0.081645078,0.669443575,oop
0.359301593,0.34947306,0.428030594,0.081645078,0.669443575,web-pro
0.792161111,0.21595583,0.240192701,0.024932224,0.387238353,web-pro
0.953105798,0.10137177,0.155025635,0.030005295,0.399715371,oop
0.953105798,0.10137177,0.155025635,0.030005295,0.399715371,statistic
0.291574069,0.293977701,0.386178756,0.24533707,0.791075215,oop
0.291574069,0.293977701,0.386178756,0.24533707,0.791075215,database
0.975574574,0.076217243,0.104591156,0.056719816,0.638997468,web-pro
0.763699022,0.495139345,0.107183196,0.140551193,0.497718962,web-pro
0.729448003,0.62085189,0.237630218,0.253420481,0.32283676,oop
0.729448003,0.62085189,0.237630218,0.253420481,0.32283676,mobile
0.393241066,0.241314496,0.450527506,0.253174612,0.999951565,web-pro
0.393241066,0.241314496,0.450527506,0.253174612,0.999951565,database
0.527069763,0.499433253,0.173996348,0.130792048,0.657922732,micro-oop
0.812913006,0.154806195,0.165632896,0.069671148,0.457682675,web-pro
0.812913006,0.154806195,0.165632896,0.069671148,0.457682675,oop
0.919795746,0.362582332,0.21802736,0.048863149,0.205388037,web-pro
0.513843199,0.188423908,0.331695309,0.27805397,0.999999999,other
0.513843199,0.188423908,0.331695309,0.27805397,0.999999999,web-pro
0.826736131,0.003312763,0.244116616,0.058407871,0.999631039,web-pro
0.941044756,0.392933509,0.309636997,0.045420692,0.229149217,web-pro
0.941044756,0.392933509,0.309636997,0.045420692,0.229149217,micro-oop
0.548057938,0.204145614,0.105235776,0.004922169,0.797363119,mobile
0.548057938,0.204145614,0.105235776,0.004922169,0.797363119,oop
0.420218324,0.284600952,0.487242177,0.225688523,0.998312648,web-pro
0.936924513,0.125567595,0.064756903,0.000232838,0.424605834,web-pro
0.936924513,0.125567595,0.064756903,0.000232838,0.424605834,oop
0.750942757,0.728052238,0.079308567,0.044376255,0.173894375,web-pro
0.826959686,0.147306294,0.139456367,0.061623123,0.355121126,web-pro
0.674563743,0.220505158,0.113398523,0.004509816,0.602116085,micro-oop
0.674563743,0.220505158,0.113398523,0.004509816,0.602116085,web-pro
0.872297919,0.453850913,0.149942533,0.039533402,0.187731224,web-pro
0.944406148,0.200660777,0.317085735,0.013449622,0.553522868,web-pro
0.851113063,0.086515342,0.143626735,0.123167173,0.992681686,micro-oop
0.851113063,0.086515342,0.143626735,0.123167173,0.992681686,oop
0.395015125,0.230235344,0.345333281,0.276260292,0.840803053,web-pro
0.318716974,0.007248263,0.076387082,0.010751135,0.977914468,web-pro
0.318716974,0.007248263,0.076387082,0.010751135,0.977914468,oop
0.852031948,0.529940271,0.11241928,0.022047987,0.254479748,database
0.852031948,0.529940271,0.11241928,0.022047987,0.254479748,micro-oop
0.904546956,0.471070101,0.165256483,0.052070971,0.547915171,web-pro
0.891811814,0.337249437,0.274284959,0.095010213,0.282759682,mobile
0.891811814,0.337249437,0.274284959,0.095010213,0.282759682,web-pro
0.971395511,0.113623287,0.053753198,0.02883069,0.254138691,micro-oop
0.966472335,0.249433501,0.151287345,0.008436506,0.418651772,oop
0.878327969,0.068045641,0.100435136,0.02260963,0.682374805,oop
0.878327969,0.068045641,0.100435136,0.02260963,0.682374805,micro-oop
0.878327969,0.068045641,0.100435136,0.02260963,0.682374805,other
0.821953552,0.489889087,0.050106243,0.11229107,0.386007867,web-pro
0.690247675,0.430491637,0.276648833,0.163459095,0.368762173,web-pro
0.839542961,0.741225222,0.104182259,0.10936253,0.147201098,oop
0.839542961,0.741225222,0.104182259,0.10936253,0.147201098,micro-oop
0.956704231,0.100646015,0.04348106,0.002889037,0.177402665,other
0.956704231,0.100646015,0.04348106,0.002889037,0.177402665,oop
0.887253278,0.432993261,0.329725943,0.003859118,0.600426552,oop
0.887253278,0.432993261,0.329725943,0.003859118,0.600426552,web-pro
0.837600707,0.327819556,0.2236907,0.092257953,0.246868137,mobile
0.837600707,0.327819556,0.2236907,0.092257953,0.246868137,web-pro
0.778983697,0.235588681,0.236831541,0.021275115,0.291182344,web-pro
0.778983697,0.235588681,0.236831541,0.021275115,0.291182344,mobile
0.778983697,0.235588681,0.236831541,0.021275115,0.291182344,other
0.929344795,0.350829355,0.141876188,0.044868788,0.279224466,oop
0.722645122,0.175090717,0.153974768,0.037627885,0.502193312,micro-oop
0.729925687,0.190688146,0.064437983,0.020865364,0.529171747,web-pro
0.729925687,0.190688146,0.064437983,0.020865364,0.529171747,oop
0.925707426,0.091470597,0.025369512,0.000435975,0.364181074,web-pro
0.925707426,0.091470597,0.025369512,0.000435975,0.364181074,oop
0.75890167,0.075454792,0.302208659,0.066039062,0.360832799,oop
0.75890167,0.075454792,0.302208659,0.066039062,0.360832799,mobile
0.626237796,0.672185169,0.074408226,0.14666886,0.158720841,mobile
0.626237796,0.672185169,0.074408226,0.14666886,0.158720841,oop
0.626237796,0.672185169,0.074408226,0.14666886,0.158720841,micro-oop
0.817191887,0.236139136,0.133391809,0.010998302,0.38672599,web-pro
0.817191887,0.236139136,0.133391809,0.010998302,0.38672599,oop
0.91022992,0.402655811,0.104209991,0.029667132,0.20423775,micro-oop
0.884400693,0.044527857,0.008557885,0.000579537,0.259158958,oop
0.884400693,0.044527857,0.008557885,0.000579537,0.259158958,other
0.910531036,0.526961583,0.137289879,0.068874971,0.19295347,oop
0.910531036,0.526961583,0.137289879,0.068874971,0.19295347,micro-oop
0.930775954,0.046739445,0.05217196,0.001619642,0.401809131,oop
0.930775954,0.046739445,0.05217196,0.001619642,0.401809131,mobile
0.911910704,0.222460105,0.101767176,0.005705816,0.229707431,statistic
0.911910704,0.222460105,0.101767176,0.005705816,0.229707431,oop
0.795951408,0.596604895,0.124707806,0.056141734,0.343027412,statistic
0.795951408,0.596604895,0.124707806,0.056141734,0.343027412,micro-oop
0.918451702,0.294113011,0.381647991,0.019618201,0.23658452,micro-oop
0.918451702,0.294113011,0.381647991,0.019618201,0.23658452,web-pro
0.899430288,0.664121356,0.075612813,0.037060336,0.293885466,micro-oop
0.903602145,0.234189327,0.090251304,0.001586759,0.286127995,micro-oop
0.893535419,0.314066041,0.104500899,0.018261492,0.335562558,web-pro
0.893535419,0.314066041,0.104500899,0.018261492,0.335562558,oop
0.90855033,0.22865516,0.174500362,0.01488499,0.364134247,micro-oop
0.90855033,0.22865516,0.174500362,0.01488499,0.364134247,statistic
0.85712827,0.181583064,0.127578952,0.037519998,0.514861293,mobile
0.7423651,0.52349677,0.066192821,0.039659317,0.370174637,mobile
0.924931159,0.479798009,0.14264187,0.038792553,0.318088788,web-pro
0.924931159,0.479798009,0.14264187,0.038792553,0.318088788,micro-oop
0.847131674,0.153131951,0.124203663,0.012855997,0.309469019,mobile
0.847131674,0.153131951,0.124203663,0.012855997,0.309469019,other
0.831637855,0.339600936,0.103223678,0.005230279,0.25763917,oop
0.937384545,0.441500632,0.086286079,0.02861902,0.228427453,oop
0.937384545,0.441500632,0.086286079,0.02861902,0.228427453,micro-oop
0.89077434,0.078372867,0.038853261,0.000697065,0.43074453,mobile
0.830991516,0.42016407,0.089043518,4.27e-05,0.015837418,oop
0.830991516,0.42016407,0.089043518,4.27e-05,0.015837418,mobile
0.468402954,0.245978939,0.320443142,0.234281541,0.776427978,database
0.468402954,0.245978939,0.320443142,0.234281541,0.776427978,web-pro
0.103591752,0.057166524,0.021462875,0.036448143,0.969624907,web-pro
0.884648653,0.189192025,0.158260469,0.005737754,0.546928544,mobile
0.873116944,0.455760224,0.182816015,0.032475228,0.199597302,oop
0.873116944,0.455760224,0.182816015,0.032475228,0.199597302,web-pro
0.882685634,0.185120997,0.049088516,0.002822307,0.290252182,micro-oop
0.882685634,0.185120997,0.049088516,0.002822307,0.290252182,oop
0.933743027,0.159142118,0.073315832,0.003158665,0.5044091,mobile
0.933743027,0.159142118,0.073315832,0.003158665,0.5044091,oop
0.865628913,0.496844207,0.097272004,0.012191629,0.39830391,oop
0.865628913,0.496844207,0.097272004,0.012191629,0.39830391,web-pro
0.060010885,0.123706087,0.068373966,0.142327762,0.989236292,statistic
0.755946343,0.252200124,0.060572162,0.003782735,0.309922929,web-pro
0.975125068,0.172795991,0.207185019,0.016490907,0.371749551,oop
0.975125068,0.172795991,0.207185019,0.016490907,0.371749551,web-pro
0.938224834,0.302872524,0.075542836,0.005073711,0.171569344,oop
0.938224834,0.302872524,0.075542836,0.005073711,0.171569344,micro-oop
0.879260834,0.330299429,0.153242172,0.004805145,0.331248629,database
0.674105233,0.118788959,0.048970686,0.015940338,0.501953198,other
0.674105233,0.118788959,0.048970686,0.015940338,0.501953198,oop
0.89083701,0.24431757,0.094399126,0.003152932,0.287380697,web-pro
0.89083701,0.24431757,0.094399126,0.003152932,0.287380697,oop
0.879084077,0.173267742,0.116922344,0.02387509,0.37066186,web-pro
0.403255532,0.077351177,0.052042601,0.029921715,0.724827334,web-pro
0.403255532,0.077351177,0.052042601,0.029921715,0.724827334,database
0.934798021,0.167788652,0.034331605,0.001340724,0.37554301,oop
0.934798021,0.167788652,0.034331605,0.001340724,0.37554301,micro-oop
0.500157207,0.177471811,0.166375818,0.050231823,0.97080824,web-pro
0.846120076,0.475108488,0.198230749,0.161563526,0.204765283,micro-oop
0.707512995,0.082276546,0.067043353,0.002580715,0.596771927,oop
0.921031793,0.219827554,0.174623879,0.009884004,0.316052554,other
0.921031793,0.219827554,0.174623879,0.009884004,0.316052554,web-pro
0.921031793,0.219827554,0.174623879,0.009884004,0.316052554,oop
0.78265817,0.338743734,0.088722755,0.00108187,0.418813666,web-pro
0.888853224,0.037466404,0.031519398,0.008113467,0.398257055,mobile
0.927439494,0.641176896,0.415072608,0.144766886,0.19160369,web-pro
0.927439494,0.641176896,0.415072608,0.144766886,0.19160369,mobile
0.927439494,0.641176896,0.415072608,0.144766886,0.19160369,oop
0.901542271,0.483168169,0.243387104,0.094721783,0.255921165,oop
0.901542271,0.483168169,0.243387104,0.094721783,0.255921165,web-pro
0.931585161,0.156567613,0.419738151,0.134702155,0.340470017,web-pro
0.894923555,0.268381165,0.082204568,0.015563584,0.44035283,oop
0.894923555,0.268381165,0.082204568,0.015563584,0.44035283,web-pro
0.772973402,0.198403068,0.211680409,0.09071454,0.603232762,oop
0.772973402,0.198403068,0.211680409,0.09071454,0.603232762,micro-oop
0.926194323,0.149055152,0.041135885,0.015127956,0.541935766,oop
0.675997361,0.592175262,0.931559348,0.89174239,0.491334779,web-pro
0.675997361,0.592175262,0.931559348,0.89174239,0.491334779,database
0.784923048,0.584329417,0.122044444,0.120881808,0.335625797,web-pro
0.945665898,0.353748963,0.159026548,0.024004405,0.274330719,web-pro
0.945665898,0.353748963,0.159026548,0.024004405,0.274330719,micro-oop
0.845442951,0.512191921,0.182975756,0.068013984,0.270278222,mobile
0.845442951,0.512191921,0.182975756,0.068013984,0.270278222,web-pro
0.451621313,0.157951015,0.232510148,0.116404198,0.460052855,oop
0.451621313,0.157951015,0.232510148,0.116404198,0.460052855,mobile
0.60185848,0.173268972,0.013369588,0.001241315,0.296884861,web-pro
0.60185848,0.173268972,0.013369588,0.001241315,0.296884861,database
0.700876491,0.127945101,0.13618437,0.090453388,0.970766957,micro-oop
0.700876491,0.127945101,0.13618437,0.090453388,0.970766957,web-pro
0.9663685,0.276436791,0.116533561,0.007579528,0.227238714,web-pro
0.9663685,0.276436791,0.116533561,0.007579528,0.227238714,oop
0.942304781,0.104238924,0.05115108,0.000286824,0.348675778,web-pro
0.731586873,0.027481273,0.0488358,0.023388374,0.400765695,web-pro
0.731586873,0.027481273,0.0488358,0.023388374,0.400765695,micro-oop
0.751861297,0.290239548,0.127188015,0.026895314,0.430202947,statistic
0.975443824,0.167206933,0.109636093,0.039009816,0.313052959,web-pro
0.909809849,0.538318587,0.121723345,0.021597765,0.178456728,oop
0.909809849,0.538318587,0.121723345,0.021597765,0.178456728,web-pro
0.951561072,0.38101097,0.080811015,0.005593961,0.29317609,web-pro
0.68885214,0.463831464,0.278923261,0.057789911,0.314218161,other
0.89031868,0.050276625,0.113862701,0.013834498,0.460121239,oop
0.898091704,0.081064741,0.123083483,0.04919867,0.341665579,oop
0.898091704,0.081064741,0.123083483,0.04919867,0.341665579,web-pro
0.899777773,0.240725569,0.144362643,0.046987433,0.246620826,micro-oop
0.899777773,0.240725569,0.144362643,0.046987433,0.246620826,web-pro
0.899777773,0.240725569,0.144362643,0.046987433,0.246620826,oop
0.797286986,0.301599356,0.220477437,0.005110071,0.663930743,oop
0.797286986,0.301599356,0.220477437,0.005110071,0.663930743,micro-oop
0.881212782,0.554040454,0.244960296,0.145032836,0.29620058,oop
0.881212782,0.554040454,0.244960296,0.145032836,0.29620058,web-pro
0.573928298,0.259537758,0.013192646,0.090097332,0.614544563,micro-oop
0.869225938,0.025354134,0.053678332,0.019881887,0.371140866,web-pro
0.928398679,0.110110067,0.109577967,0.001470854,0.340483892,web-pro
0.928398679,0.110110067,0.109577967,0.001470854,0.340483892,oop
0.901026172,0.146466323,0.201982534,0.024793223,0.423213956,web-pro
0.50238833,0.040347505,0.341332729,0.201656693,0.752791676,micro-oop
0.50238833,0.040347505,0.341332729,0.201656693,0.752791676,web-pro
0.858142068,0.132191523,0.226095031,0.016651045,0.434919598,web-pro
0.536745967,0.106114817,0.285390249,0.259860621,0.999999999,micro-oop
0.814699019,0.681654353,0.035093753,0.021684999,0.35363663,micro-oop
0.84703629,0.429764671,0.111002859,0.035037458,0.09605754,micro-oop
0.508204735,0.459096794,0.016121179,0.029724696,0.472859942,micro-oop
0.508204735,0.459096794,0.016121179,0.029724696,0.472859942,database
0.981029566,0.501272956,0.826494562,0.115556814,0.454841099,micro-oop
0.981029566,0.501272956,0.826494562,0.115556814,0.454841099,oop
0.981029566,0.501272956,0.826494562,0.115556814,0.454841099,web-pro
0.868929444,0.804228974,0.132739578,0.07589496,0.080498898,oop
0.867429005,0.522645761,0.189188607,0.036117076,0.404141272,database
0.867429005,0.522645761,0.189188607,0.036117076,0.404141272,web-pro
0.922917876,0.07689135,0.083121291,0.019749298,0.552446916,other
0.922917876,0.07689135,0.083121291,0.019749298,0.552446916,web-pro
0.892673019,0.685287021,0.392000343,0.150510499,0.227151381,micro-oop
0.892673019,0.685287021,0.392000343,0.150510499,0.227151381,database
0.869539085,0.540388993,0.473764509,0.368570607,0.405141923,oop
0.787649383,0.37464921,0.149195926,0.014964429,0.327468908,micro-oop
0.787649383,0.37464921,0.149195926,0.014964429,0.327468908,oop
0.78622796,0.121732715,0.09377906,0.033276452,0.465503405,micro-oop
0.923004854,0.258741888,0.136969046,0.044362693,0.356851778,oop
0.688095545,0.26921438,0.061158386,0.061014139,0.250204443,database
0.688095545,0.26921438,0.061158386,0.061014139,0.250204443,web-pro
0.920346305,0.103859645,0.063766019,0.00802521,0.400392872,oop
0.685903559,0.05068342,0.022452929,0.006370212,0.70827832,web-pro
0.685903559,0.05068342,0.022452929,0.006370212,0.70827832,micro-oop
0.415489999,0.632481635,0.165720596,0.256286601,0.029465789,database
0.415489999,0.632481635,0.165720596,0.256286601,0.029465789,web-pro
0.937138594,0.371688239,0.268879091,0.077963487,0.229189904,web-pro
0.950768065,0.0429274,0.019944101,0.000545427,0.29553473,oop
0.440084847,0.329261984,0.054061291,0.037720426,0.461170502,oop
0.763502218,0.688436336,0.183879489,0.119759229,0.461334612,web-pro
0.186982464,0.35813546,0.001250464,0.005978637,0.800258132,web-pro
0.897922395,0.245074766,0.148961862,0.025654014,0.319792784,statistic
0.897922395,0.245074766,0.148961862,0.025654014,0.319792784,oop
0.8462632,0.018468941,0.205160135,0.056382681,0.995003751,web-pro
0.412633295,0.654368482,0.985625573,0.099842499,0.008123431,oop
0.412633295,0.654368482,0.985625573,0.099842499,0.008123431,statistic
0.937058177,0.504032017,0.163643511,0.085824181,0.236289992,other
0.937058177,0.504032017,0.163643511,0.085824181,0.236289992,mobile
0.880874665,0.214645281,0.160638527,0.019595187,0.307947041,oop
0.880874665,0.214645281,0.160638527,0.019595187,0.307947041,web-pro
0.871713647,0.224449115,0.121559909,0.035196945,0.679131069,oop
0.787034474,0.229925236,0.213898219,0.03549392,0.244447773,web-pro
0.371347524,0.380912551,0.413334299,0.221290136,0.993592227,oop
0.371347524,0.380912551,0.413334299,0.221290136,0.993592227,database
0.371347524,0.380912551,0.413334299,0.221290136,0.993592227,other
0.885382478,0.304558406,0.221084761,0.015955654,0.35416053,micro-oop
0.870546781,0.556379391,0.077467201,0.037274818,0.267363182,oop
0.870546781,0.556379391,0.077467201,0.037274818,0.267363182,micro-oop
0.71671533,0.021111678,0.303463327,0.143167828,0.999995966,oop
0.71671533,0.021111678,0.303463327,0.143167828,0.999995966,web-pro
0.864558489,0.16822065,0.063304817,0.005912917,0.459239816,other
0.864558489,0.16822065,0.063304817,0.005912917,0.459239816,mobile
0.957240674,0.102778028,0.059108887,0.014164444,0.358180567,web-pro
0.957240674,0.102778028,0.059108887,0.014164444,0.358180567,oop
0.883233256,0.292450657,0.074359667,0.035506332,0.501435117,statistic
0.883233256,0.292450657,0.074359667,0.035506332,0.501435117,oop
0.883233256,0.292450657,0.074359667,0.035506332,0.501435117,web-pro
0.966287483,0.225467762,0.282434482,0.000585715,0.311244815,other
0.966287483,0.225467762,0.282434482,0.000585715,0.311244815,web-pro
0.907664707,0.225479708,0.255848461,0.029509321,0.386711856,micro-oop
0.907664707,0.225479708,0.255848461,0.029509321,0.386711856,web-pro
0.950173218,0.189612013,0.088611064,0.037548625,0.337896137,micro-oop
0.87785152,0.499081098,0.171956968,0.144477206,0.355265621,database
0.766190685,0.109696081,0.052638658,0.003871181,0.377092878,web-pro
0.923939734,0.037003533,0.029999131,0.016381747,0.478482238,web-pro
0.947264856,0.102537829,0.133482384,0.006177845,0.316552347,web-pro
0.947264856,0.102537829,0.133482384,0.006177845,0.316552347,oop
0.968535071,0.033634084,0.099386826,0.02722632,0.471574664,oop
0.968535071,0.033634084,0.099386826,0.02722632,0.471574664,statistic
0.6727637,0.056804854,0.082794608,0.021951448,0.850227462,web-pro
0.6727637,0.056804854,0.082794608,0.021951448,0.850227462,database
0.73366519,0.111683346,0.02285215,0.00318523,0.506745061,mobile
0.913715882,0.26888248,0.085595649,0.068033063,0.276303823,web-pro
0.968001557,0.131548103,0.19611123,0.041963577,0.558993942,oop
0.968001557,0.131548103,0.19611123,0.041963577,0.558993942,other
