twitter_id,stackoverflow_id,question_count,answer_count,reputation,answer_tag,question_tag,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,preferred_tags1,preferred_tags2,preferred_tags3,micro-oop,oop,web-pro,database,mobile,statistic,other
kcoppock,321697,40,500,124563,"['android', 'java', 'android-fragments', 'kotlin', 'android-activity', 'android-layout', 'parcelable', 'android-studio', 'android-intent', 'textview']","['android', 'java', 'vba', 'c#', 'xml', 'powerpoint', 'android-activity', 'android-lifecycle', 'drawable', 'colorfilter']",0.395270467,0.109612325,0.146562326,0.178872425,0.307436861,android,java,0,0,1,0,0,1,0,0
kennytm,224671,13,500,446254,"['python', 'rust', 'swift', 'c++', 'ios', 'numpy', 'arrays', 'java', 'objective-c', 'regex']","['c++', 'java', 'algorithm', 'language-agnostic', 'c++11', 'python', 'argparse', '.net', 'regex', 'pcre']",0.835195216,0.396277658,0.032499593,0.004979431,0.34701594,python,c++,java,0,1,0,0,0,0,0
kent_boogaart,5380,106,500,160038,"['wpf', 'c#', '.net', 'xaml', 'mvvm', 'binding', 'data-binding', 'reactiveui', 'multithreading', 'silverlight']","['.net', 'c#', 'system.reactive', 'java', 'ios', 'silverlight', 'sql', 'dart', 'msbuild', 'wpf']",0.876474883,0.123606479,0.053214269,0.012542611,0.482096269,asp.net,c#,.net,1,0,0,0,0,0,0
keyboardP,187697,43,500,65245,"['c#', '.net', 'windows-phone-8', 'winforms', 'windows-phone-7', 'wpf', 'windows-phone', 'xaml', 'asp.net', 'vb.net']","['asp.net', 'security', 'c#', 'sql-server', 'linq', 'android', 'sql', '.net', 'textbox', 'ajax']",0.831385502,0.172997103,0.017728084,0.000419292,0.416742033,c#,.net,asp.net,1,0,0,0,0,0,0
khenid21,4085910,67,500,63808,"['swift', 'ios', 'xcode', 'uitableview', 'swift2', 'iphone', 'json', 'arrays', 'objective-c', 'firebase']","['swift', 'ios', 'uitableview', 'uiwebview', 'objective-c', 'string', 'xcode6', 'nsurl', 'custom-keyboard', 'itunes']",0.689458309,0.620882149,0.072760135,0.021075366,0.129149827,swift,ios,0,0,0,0,0,1,0,0
khenry,905,167,500,125046,"['c#', 'javascript', '.net', 'jquery', 'asp.net', 'html', 'css', 'google-chrome-extension', 'sql', 'asp.net-mvc']","['.net', 'javascript', 'c#', 'asp.net', 'asp.net-mvc', 'css', 'typescript', '.net-core', 'asp.net-core', 'html']",0.956459607,0.545688109,0.182223173,0.081615992,0.187067761,c#,javascript,.net,1,0,1,0,0,0,0
khmarbaise,296328,68,500,76360,"['maven', 'java', 'maven-3', 'pom.xml', 'maven-plugin', 'jenkins', 'eclipse', 'maven-assembly-plugin', 'maven-surefire-plugin', 'maven-2']","['java', 'git', 'maven', 'spring-boot', 'groovy', 'unit-testing', 'jenkins', 'svn', 'maven-3', 'eclipse']",0.814286327,0.125181843,0.071280763,0.05838211,0.962572548,ruby,java,ruby,0,1,1,0,0,0,0
Killerdackel,114066,196,500,167580,"['android', 'java', 'android-listview', 'layout', 'android-activity', 'android-layout', 'eclipse', 'android-intent', 'multithreading', 'android-emulator']","['android', 'gradle', 'layout', 'python', 'java', 'c++', 'android-layout', 'android-emulator', 'image-processing', 'opencv']",0.56697094,0.109007056,0.270337984,0.257777277,0.999999999,android,java,0,0,1,0,0,1,0,0
kirkwoll,189950,20,500,67694,"['c#', '.net', 'linq', 'asp.net', 'asp.net-mvc', 'java', 'reflection', 'generics', 'asp.net-mvc-3', 'entity-framework']","['c#', 'roslyn', 'reflection', 'html', 'css', 'sql-server', 'asp.net-web-api', 'xml-documentation', 'struct', 'initialization']",0.971373362,0.069620201,0.196697761,0.042366899,0.352642051,c#,0,.net,1,0,0,0,0,0,0
Kirti_Thorat,1012097,13,500,48532,"['ruby-on-rails', 'ruby-on-rails-4', 'ruby', 'devise', 'activerecord', 'rspec', 'ruby-on-rails-3', 'paperclip', 'javascript', 'heroku']","['ruby-on-rails', 'ruby-on-rails-4', 'rspec', 'struts2', 'rspec-rails', 'ajax', 'devise', 'java', 'sublimetext2', 'beautify-ruby']",0.758499255,0.823257605,0.450530302,0.413465611,0.260537265,ruby,ruby,0,0,0,1,0,0,0,0
KitchenPC,392044,289,500,71386,"['c#', 'javascript', 'sql', '.net', 'html', 'asp.net', 'jquery', 'mysql', 'java', 'css']","['.net', 'c#', 'sql', 'oracle', 'javascript', 'oracle11g', 'entity-framework', 'asp.net', 'linq', 'postgresql']",0.852311196,0.818200227,0.42470179,0.077222529,0.33695259,c#,javascript,sql,1,0,1,1,0,0,0
klausbyskov,218589,44,500,97995,"['c#', 'sql', 'asp.net', 'mysql', 'php', '.net', 'jquery', 'python', 'javascript', 'linq']","['python', 'c#', 'google-app-engine', '.net', 'app-engine-ndb', 'visual-studio-2010', 'wpf', 'code-analysis', 'wcf', 'visual-studio']",0.698499188,0.493885868,0.19770927,0.05273188,0.154125562,c#,.net,python,1,1,0,0,0,0,0
klmr,1968,101,500,453544,"['r', 'c++', 'c', 'python', 'string', 'regex', 'function', 'dplyr', 'ggplot2', 'c++11']","['c++', 'r', 'java', 'macos', 'templates', 'latex', 'c++11', 'python', 'plot', 'vim']",0.959337102,0.043009417,0.110567436,0.007768359,0.568159735,r,c++,python,0,1,0,0,0,1,0
kobi,7586,24,500,119809,"['regex', 'c#', 'javascript', 'css', 'jquery', 'html', '.net', 'php', 'asp.net', 'linq']","['sharepoint', 'c#', 'performance', '.net', 'sharepoint-designer', 'sql', 'sql-server', 'sharepoint-2007', 'moss', 'html']",0.91516161,0.229065874,0.079189326,0.003770265,0.305382063,c#,html,.net,1,0,1,0,0,0,0
kodehoved,38206,17,500,107007,"['c#', '.net', 'windbg', 'multithreading', 'debugging', 'sos', 'memory-management', 'garbage-collection', 'memory', 'visual-studio']","['.net', 'c#', 'debugging', 'garbage-collection', 'performance', 'benchmarkdotnet', '64-bit', '32-bit', 'windows', 'perl']",0.84555733,0.164776778,0.060457043,0.018693902,0.496147754,c#,.net,0,1,0,0,0,0,0,0
kokkisajee,1749403,208,500,167945,"['azure', 'angular', 'azure-functions', 'azure-devops', 'typescript', 'azure-cosmosdb', 'c#', 'javascript', 'python', 'azure-web-sites']","['javascript', 'angularjs', 'html', 'angular', 'typescript', 'c#', 'node.js', 'python', 'mongodb', 'json']",0.685556517,0.595945429,0.189107039,0.054750485,0.37376164,angularjs,typescript,c#,1,0,1,0,0,0,0
kooiinc,58186,30,500,96280,"['javascript', 'jquery', 'arrays', 'html', 'object', 'regex', 'css', 'date', 'json', 'node.js']","['javascript', 'internet-explorer', 'firefox', 'dom', 'numbers', 'arrays', 'performance', 'browser', 'tostring', 'floating-point']",0.590250197,0.303892914,0.343524482,0.189368814,0.594271378,javascript,c,jquery,0,1,1,0,0,0,0
kornelski,27009,79,500,87737,"['rust', 'html', 'javascript', 'php', 'png', 'image', 'css', 'jpeg', 'image-processing', 'compression']","['rust', 'cocoa', 'macos', 'c', 'xcode', 'ffi', 'traits', 'iterator', 'borrow-checker', 'makefile']",0.943684792,0.378066006,0.086484625,0.005652703,0.21733501,c#,html,javascript,1,0,1,0,0,0,0
KosGD,399317,61,500,61836,"['python', 'javascript', 'c++', 'c', 'django', 'opengl', 'python-3.x', 'html', 'string', 'python-2.7']","['c++', 'python', 'c', 'c#', 'javascript', 'css', 'c++11', 'opengl', 'django', 'eclipse']",0.87365702,0.094602245,0.04685467,0.00230571,0.451133081,python,javascript,c++,0,1,1,0,0,0,0
krosenvold,23691,100,500,68121,"['java', 'c#', 'spring', 'maven-2', 'unit-testing', 'jsp', 'javascript', 'language-agnostic', 'design-patterns', '.net']","['java', 'git', 'spring', 'maven-2', 'multithreading', 'concurrency', 'java-8', 'xml', 'git-rebase', 'html']",0.824605335,0.124481372,0.038059522,0.000610383,0.552374513,java,java,ruby,0,1,1,0,0,0,0
KyleMitBTV,1366033,168,500,58753,"['twitter-bootstrap', 'javascript', 'jquery', 'css', 'html', 'c#', 'asp.net-mvc', 'twitter-bootstrap-3', 'asp.net', 'sql-server']","['vb.net', '.net', 'javascript', 'css', 'html', 'asp.net', 'jquery', 'visual-studio', 'c#', 'sql-server']",0.865887784,0.329108744,0.338989283,0.051182794,0.458544591,javascript,jquery,css,0,0,1,0,0,0,0
laalto_,101361,10,500,129549,"['android', 'sqlite', 'java', 'kotlin', 'android-sqlite', 'android-studio', 'database', 'nullpointerexception', 'android-fragments', 'gradle']","['android', 'gradle', 'android-gradle-plugin', 'sqlite', 'android-sqlite', 'sqlexception', 'sqliteopenhelper', 'code-coverage', 'jacoco', 'android-resources']",0.322493102,0.048120095,0.012893474,0.000500939,0.589273904,android,sql,0,0,0,0,1,1,0,0
larskotthoff,1172002,11,500,97575,"['d3.js', 'javascript', 'svg', 'r', 'mlr', 'json', 'machine-learning', 'jquery', 'force-layout', 'nvd3.js']","['r', 'javascript', 'ggplot2', 'ruby', 'graph', 'sigma.js', 'language-design', 'conditional-statements', 'node.js', 'socket.io']",0.797261374,0.759059877,0.142854988,0.060496999,0.385267247,javascript,r,0,0,0,1,0,0,1,0
larsks,147356,59,500,165420,"['ansible', 'python', 'docker', 'jinja2', 'docker-compose', 'python-3.x', 'linux', 'git', 'bash', 'ansible-2.x']","['python', 'git', 'usb', 'sql', 'c', 'gcc', 'libvirt', 'unit-testing', 'qemu', 'python-requests']",0.869709018,0.237598549,0.310183078,0.011204205,0.381117051,python,git,python,0,1,0,0,0,0,1
lassevk,267,295,500,332963,"['c#', '.net', 'git', 'sql-server', 'visual-studio', 'generics', 'github', 'multithreading', 'sql', 'linq']","['c#', '.net', 'mercurial', 'tfs', 'visual-studio-2008', 'silverlight', 'ios', 'xamarin.ios', '.net-4.0', 'visual-studio']",0.754987908,0.145145044,0.002846753,5.08e-05,0.368174798,c#,.net,.net,1,0,0,0,0,0,0
lattex,372,13,450,87068,"['c#', '.net', 'asp.net', 'unit-testing', 'oop', 'language-agnostic', 'visual-studio', 'asp.net-mvc', 'sql-server', 'database']","['sql-server', 'asp.net', 'unit-testing', 'tdd', 'algorithm', 'search', 'lucene', 'soundex', 'metaphone', '.net']",0.614714392,0.395769595,0.142709194,0.182386376,0.501296904,.net,asp.net,0,1,0,0,0,0,0,0
lattyware,722121,6,500,73363,"['python', 'list', 'python-3.x', 'python-2.7', 'dictionary', 'class', 'string', 'for-loop', 'tuples', 'loops']","['scala', 'akka', 'python', 'pass-by-name', 'serialization', 'singleton', 'null', 'pattern-matching', 'callback', 'signals']",0.945809916,0.059719877,0.1412359,0.003213307,0.32482843,python,python,python,0,1,0,0,0,0,0
laurence,90848,73,500,118474,"['java', 'python', 'android', 'vim', 'regex', 'c', 'c++', 'bash', 'linux', 'javascript']","['gradle', 'android', 'kotlin', 'java', 'python', 'opengl-es-2.0', 'haskell', 'opengl-es', 'git', 'intellij-idea']",0.962830447,0.067687189,0.057977478,0.001169564,0.348025127,java,python,android,0,1,0,0,1,0,0
leaveit2suever,670206,12,500,58380,"['matlab', 'matlab-figure', 'python', 'octave', 'matrix', 'arrays', 'plot', 'matplotlib', 'matlab-guide', 'oop']","['ruby', 'ruby-on-rails', 'activerecord', 'google-chrome', 'oop', 'python', 'mysql', 'ruby-on-rails-4', 'rails-activerecord', 'ffmpeg']",0.788988315,0.527461322,0.376059109,0.025333211,0.213810768,python,java,0,0,1,0,0,0,0,0
lebigot,42973,94,500,75431,"['python', 'numpy', 'matplotlib', 'arrays', 'scipy', 'list', 'performance', 'macos', 'python-3.x', 'algorithm']","['python', 'matplotlib', 'git', 'numpy', 'module', 'performance', 'parallel-processing', 'dictionary', 'attributes', 'apache-spark']",0.954949321,0.437030991,0.175132115,0.010568793,0.312633768,python,python,python,0,1,0,0,0,0,0
Lekensteyn,427545,37,500,53946,"['php', 'javascript', 'html', 'regex', 'mysql', 'linux', 'jquery', '.htaccess', 'apache', 'arrays']","['c', 'git', 'gdb', 'android', 'linux', 'sanitizer', 'address-sanitizer', 'python', 'mercurial', 'usb']",0.8721137,0.305312946,0.027361561,0.00116197,0.383423306,os,php,javascript,0,0,1,0,0,0,1
LeoNatan,983912,33,500,54749,"['ios', 'objective-c', 'swift', 'ios7', 'iphone', 'xcode', 'uitableview', 'ios8', 'detox', 'core-data']","['ios', 'macos', 'objective-c', 'uikit', 'ios7', 'bash', 'git', 'calayer', 'uiwebview', 'scroll']",0.932678738,0.045324532,0.052362216,0.000273193,0.530239717,ios,objective-c,ios,0,0,0,0,1,0,0
leppie,15541,45,500,105668,"['c#', '.net', 'scheme', 'linq', 'reflection', 'generics', 'lambda', 'linq-to-sql', 'asp.net', 'list']","['.net', 'c#', 'linq-to-sql', 'compiler-construction', 'compiler-errors', 'generics', 'winforms', 'tfs', 'type-inference', 'version-control']",0.677805169,0.061516402,0.012939182,0.000401872,0.346697066,c#,.net,java,1,1,0,0,0,0,0
lextm,11182,3,500,48927,"['c#', '.net', 'iis', 'asp.net', 'visual-studio', '.net-core', 'iis-express', 'asp.net-core', 'visual-studio-2017', 'mono']","['c#', 'antlr', 'antlr3', 'mono', 'opensuse', '.net', 'arrays', 'methods', 'multidimensional-array']",0.777704678,0.551378905,0.010011056,0.003773049,0.564317871,c#,.net,java,1,1,0,0,0,0,0
LilyInTech,582,7,500,162625,"['ios', 'objective-c', 'c++', 'swift', 'git', 'xcode', 'iphone', 'c++11', 'c', 'macos']","['objective-c', 'cocoa', 'vim', 'cocoa-touch', 'hash', 'avfoundation', 'avplayer', 'http-live-streaming', 'ios', 'core-text']",0.897438241,0.048290973,0.024433226,0.002658918,0.342732138,ios,objective-c,c++,0,1,0,0,1,0,0
LindaLawtonDK,1841839,138,500,60688,"['google-api', 'google-drive-api', 'google-oauth', 'c#', 'php', 'google-calendar-api', 'google-analytics', 'youtube-api', 'google-api-dotnet-client', 'google-api-php-client']","['c#', 'asp.net-core', 'identityserver4', '.net-core', 'google-api', 'oauth', 'asp.net-core-mvc', 'blazor', 'google-api-dotnet-client', 'google-oauth']",0.673899512,0.179874202,0.0283995,0.02183214,0.476525743,0,0,c#,1,0,0,0,0,0,0
lizardbill,1288,68,500,354384,"['java', 'python', 'python-3.x', 'javascript', 'arrays', 'string', 'algorithm', 'c#', 'random', 'c++']","['c++', 'java', 'linux', 'string', 'python', 'c', 'scheme', 'file-io', 'perl', 'sql']",0.967382235,0.238222543,0.075052039,0.01720458,0.276984609,java,python,python,0,1,0,0,0,0,0
loganfsmyth,785065,2,500,124892,"['javascript', 'ecmascript-6', 'babeljs', 'flowtype', 'reactjs', 'node.js', 'rust', 'webpack', 'babel', 'babel-loader']","['flowtype', 'google-chrome', 'cross-domain', 'service-worker']",0.776419375,0.405461608,0.088611958,0.094333949,0.217145893,0,javascript,javascript,0,0,1,0,0,0,0
logmaestro,2611971,55,376,47243,"['ios', 'objective-c', 'swift', 'parse-platform', 'iphone', 'xcode', 'arrays', 'ios7', 'uitableview', 'cocoa-touch']","['swift', 'objective-c', 'ios', 'xcode', 'swift-package-manager', 'debugging', 'vapor', 'animation', 'generics', 'c']",0.812727466,0.463340634,0.236704116,0.015750776,0.099169921,ios,objective-c,swift,0,0,0,0,1,0,0
LoicMars,3730754,5,500,135530,"['woocommerce', 'php', 'wordpress', 'product', 'orders', 'hook-woocommerce', 'cart', 'checkout', 'jquery', 'taxonomy-terms']","['php', 'jquery', 'wordpress', 'woocommerce', 'shipping-method', 'payment-gateway', 'orders', 'javascript', 'html', 'onclick']",0.350255292,0.253385663,0.436532022,0.253658375,0.999996547,0,php,php,0,0,1,0,0,0,0
LokiAstari,14065,85,500,223951,"['c++', 'c++11', 'c', 'vector', 'pointers', 'arrays', 'string', 'file', 'stl', 'multithreading']","['c++', 'c++11', 'templates', 'lambda', 'template-meta-programming', 'c', 'locale', 'smart-pointers', 'unique-ptr', 'c++14']",0.86207403,0.501794851,0.347537226,0.039335485,0.19141365,c++,c++,c,0,1,0,0,0,0,0
lordelph,6521,19,500,267029,"['php', 'mysql', 'javascript', 'sql', 'regex', 'arrays', 'html', 'c++', 'string', 'symfony']","['javascript', 'qt', 'qt-creator', 'php', 'perl', 'windows', 'console', 'mingw', 'ssl', 'go']",0.712455417,0.373767056,0.114614033,0.040222949,0.543651713,php,javascript,mysql,0,0,1,1,0,0,0
lsdabus,2303865,2,500,172463,"['swift', 'ios', 'arrays', 'string', 'xcode', 'macos', 'date', 'uiimage', 'swift3', 'codable']","['swift', 'arrays', 'set', 'nsorderedset', 'nsmutableorderedset', 'operators']",0.051037501,0.242288398,0.353755743,0.269856291,0.949547523,swift,c,ios,0,1,0,0,1,0,0
lucaangeletti,1761687,23,500,49772,"['swift', 'ios', 'sprite-kit', 'arrays', 'swift3', 'xcode', 'skspritenode', 'dictionary', 'swift2', 'string']","['swift', 'ios', 'objective-c', 'arrays', 'wkwebview', 'generics', 'protocols', 'xcode', 'performance', 'uikit']",0.668013919,0.653908818,0.067411079,0.053264836,0.352285631,swift,ios,c,0,1,0,0,1,0,0
Lucas_Trz,3764814,4,500,45509,"['c#', 'regex', '.net', 'c++-cli', 'javascript', 'php', 'antlr4', 'pcre', 'java', 'antlr']","['sql-server', 'visual-studio', 'ssms', 'azure-devops', 'azure-pipelines', '.net', 'msbuild', 'resharper', 'rider', 'parsing']",0.925340816,0.132355544,0.037896013,0.0112078,0.174238528,.net,c#,.net,1,0,0,0,0,0,0
luchiangrig,673730,122,500,227415,"['c++', 'c', 'pointers', 'arrays', 'class', 'function', 'vector', 'constructor', 'c++11', 'inheritance']","['c++', 'language-lawyer', 'java', 'visual-studio', 'optimization', 'visual-c++', 'templates', 'design-patterns', 'debugging', 'visual-studio-2010']",0.896402702,0.196620987,0.144648843,0.004495247,0.380820128,c++,c,c,0,1,0,0,0,0,0
lukaseder,521799,219,500,168643,"['jooq', 'java', 'sql', 'postgresql', 'mysql', 'oracle', 'spring-boot', 'sql-server', 'hibernate', 'kotlin']","['java', 'sql', 'oracle', 'jdbc', 'jooq', 'stored-procedures', 'xml', 'performance', 'postgresql', 'maven']",0.932802794,0.075674215,0.060154575,0.005054122,0.253571964,0,java,sql,0,1,0,1,0,0,0
lukeanker,1327739,13,500,45796,"['r', 'ggplot2', 'igraph', 'dplyr', 'plot', 'tm', 'dataframe', 'text-mining', 'shiny', 'arules']","['r', 'ggplot2', 'plotly', 'data.table', 'xml', 'htmlwidgets', 'shiny', 'dplyr', 'function', 'eval']",0.620327477,0.19399176,0.384194774,0.282142987,0.998707529,r,r,r,0,0,0,0,0,1,0
mabster,615,23,500,181171,"['c#', 'wpf', '.net', 'xaml', 'data-binding', 'sql', 'binding', 'linq', 'winforms', 'sql-server']","['wpf', 'c#', '.net', 'generics', 'entity-framework-4.1', 'listbox', 'powershell', 'asp.net-mvc', 'sql-server', 'indexing']",0.883488475,0.112034785,0.061756339,0.004003791,0.419642302,c#,asp.net,.net,1,0,0,0,0,0,0
macmade,182676,15,500,46887,"['objective-c', 'iphone', 'ios', 'xcode', 'c', 'macos', 'c++', 'cocoa', 'php', 'assembly']","['c', 'c++', 'assembly', 'windows', 'backtrace', 'c99', 'gcc', 'enums', 'casting', 'implicit-conversion']",0.798138308,0.192554574,0.071292891,0.008265509,0.485927772,c,c++,0,0,1,0,0,0,0,0
madshansen3,14419,5,500,50024,"['marklogic', 'xml', 'xslt', 'xquery', 'xpath', 'java', 'marklogic-9', 'marklogic-8', 'html', 'xslt-1.0']","['java', 'url', 'parsing', 'query-string', 'proxy', 'solaris', 'html', 'sharepoint', 'sharepoint-2007', 'moss']",0.875507297,0.370768824,0.08782667,0.01813445,0.232654505,java,html,0,0,1,1,0,0,0,0
mahalis,30618,3,500,55437,"['ios', 'iphone', 'objective-c', 'xcode', 'cocoa-touch', 'swift', 'ipad', 'uitableview', 'uiview', 'core-animation']","['ipad', 'iphone', 'video', 'ios', 'avfoundation', 'ios4', 'cocoa-touch', 'uitableview', 'z-index', 'uipopovercontroller']",0.930046277,0.030674304,0.024983223,0.008407536,0.462602562,ios,ios,os,0,0,0,0,1,0,1
makototheknight,1079354,18,500,91911,"['java', 'git', 'intellij-idea', 'python', 'spring', 'generics', 'arrays', 'java-8', 'spring-boot', 'arraylist']","['java', 'ruby-on-rails', 'spring-boot', 'python', 'ruby', 'arrays', 'string', 'collections', 'maven', 'gradle']",0.905643397,0.395219692,0.107679852,0.049900811,0.229686964,java,python,c,0,1,0,0,0,0,0
malafortune,8279,31,500,70037,"['parsley.js', 'ruby', 'javascript', 'jquery', 'featherlight.js', 'validation', 'ruby-on-rails', 'parsley', 'arrays', 'html']","['ruby-on-rails', 'ruby', 'javascript', 'ruby-on-rails-3', 'capybara', 'flash', 'jquery', 'webcam', 'html-safe', 'meteor']",0.782947102,0.272330979,0.355381428,0.103719377,0.453122967,ruby,javascript,jquery,0,0,1,0,0,0,0
maniator,561731,100,500,134665,"['javascript', 'jquery', 'php', 'html', 'mysql', 'css', 'arrays', 'node.js', 'object', 'json']","['javascript', 'php', 'jquery', 'mysql', 'html', 'css', 'google-chrome', 'class', 'cakephp', 'ajax']",0.689676306,0.135607283,0.089403882,0.01630899,0.283674857,javascript,jquery,php,0,0,1,0,0,0,0
manojlds,526535,16,500,244446,"['git', 'powershell', 'c#', 'github', 'kubernetes', 'python', 'docker', 'terraform', 'javascript', 'scala']","['c#', 'powershell', 'apache-spark', 'keyboard-shortcuts', 'deployment', 'configuration', 'production-environment', 'apache-spark-sql', 'docker', 'dockerhub']",0.918240055,0.16434966,0.076757321,0.00169458,0.42485558,os,c#,host,1,0,0,0,0,0,1
marcelocantos,9990,29,500,160110,"['c++', 'python', 'c#', 'c', 'objective-c', 'javascript', 'ios', 'algorithm', 'java', 'iphone']","['ios', 'c++', 'xcode', '.net', 'python', 'messaging', 'c++11', 'variadic-templates', 'teamcity', 'rabbitmq']",0.938989997,0.208422243,0.047495634,0.006411868,0.527505008,c++,python,ios,0,1,0,0,1,0,0
marcgravell,23354,46,500,876239,"['c#', '.net', 'protocol-buffers', 'protobuf-net', '.net-core', 'grpc', 'sql-server', 'xml', 'asp.net-core', 'sql']","['.net', 'c#', 'asp.net', 'asp.net-mvc', 'protobuf-net', 'iis', 'html', 'asp.net-mvc-4', 'javascript', 'sql']",0.913574944,0.06414046,0.063941091,0.009870469,0.375426754,c#,.net,0,1,0,0,0,0,0,0
marcind,358970,2,497,51516,"['asp.net-mvc-3', 'asp.net-mvc', 'razor', 'c#', 'asp.net-mvc-2', 'asp.net', 'asp.net-mvc-4', '.net', 'asp.net-web-api', 'visual-studio-2010']","['node.js', 'docker', 'kubernetes', 'asp.net-mvc', 'performance']",0.900620807,0.326540675,0.124472885,0.012802432,0.218855093,asp.net,asp.net,0,1,0,0,0,0,0,0
marcog,89806,45,500,109312,"['python', 'algorithm', 'regex', 'java', 'php', 'c++', 'string', 'c', 'perl', 'mysql']","['python', 'ios', 'objective-c', 'algorithm', 'xcode', 'java', 'linux', 'symbols', 'postgresql', 'amazon-redshift']",0.748544112,0.232008237,0.275560001,0.049108923,0.390334928,python,c++,java,0,1,0,0,0,0,0
markwragg,2796058,8,500,17858,"['powershell', 'pester', 'csv', 'windows', 'active-directory', 'powershell-3.0', 'unit-testing', 'regex', 'scripting', 'cmd']","['powershell', 'variables', 'alias']",0.881620309,0.240002902,0.08023903,0.024597871,0.324373757,os,0,0,0,0,0,0,0,0,1
Mark_Baker,324584,33,500,192981,"['php', 'phpexcel', 'excel', 'mysql', 'arrays', 'phpspreadsheet', 'laravel', 'date', 'csv', 'datetime']","['php', 'laravel-4', 'scala', 'performance-testing', 'gatling', 'eloquent', 'bash', 'oop', 'vagrant', 'simplexml']",0.858281326,0.40856471,0.05138546,0.028022018,0.55837673,php,0,python,0,1,1,0,0,0,0
martonkodok,243782,451,500,181484,"['google-bigquery', 'google-cloud-platform', 'sql', 'android', 'php', 'python', 'beanstalkd', 'google-analytics', 'google-cloud-storage', 'json']","['android', 'php', 'java', 'sql', 'mysql', 'javascript', 'c#', 'sqlite', 'google-bigquery', 'html']",0.52613736,0.432027339,0.086994741,0.10259602,0.572388708,0,sql,android,0,0,0,1,1,0,0
maruhgar,254643,2,500,47553,"['maven', 'java', 'maven-2', 'maven-3', 'eclipse', 'pom.xml', 'build', 'ant', 'maven-assembly-plugin', 'jenkins']","['spring', 'spring-mvc', 'tomcat', 'proxy']",0.762953397,0.501764651,0.028589662,0.006646913,0.426966729,ruby,java,ruby,0,1,1,0,0,0,0
mathias,96656,26,467,122337,"['javascript', 'jquery', 'html', 'css', 'unicode', 'php', 'regex', 'string', 'dom', 'css-selectors']","['jquery', 'javascript', 'mysql', 'sql', 'css', 'php', 'bash', 'pipe', 'windows', 'unicode']",0.872005853,0.085246273,0.043869667,0.005340811,0.420861204,javascript,jquery,css,0,0,1,0,0,0,0
matiash,82788,14,500,51110,"['android', 'java', 'wear-os', 'android-activity', 'android-fragments', 'listview', 'android-studio', 'android-layout', 'android-listview', 'android-intent']","['android', 'android-appcompat', 'android-support-library', 'wear-os', 'android-styles', 'android-actionbar', 'android-navigation', 'android-5.0-lollipop', 'android-wear-data-api', 'apk']",0.745839609,0.338637228,0.38445902,0.013556735,0.609889769,android,0,java,0,1,0,0,1,0,0
MattDMo,1426065,14,500,84664,"['sublimetext3', 'python', 'sublimetext', 'sublimetext2', 'sublime-text-plugin', 'python-3.x', 'python-2.7', 'macos', 'syntax-highlighting', 'sublimerepl']","['python', 'sublimetext', 'python-3.x', 'sublimerepl', 'numpy', 'intel-mkl', 'sublimetext3', 'regex', 'oniguruma', 'sublimetext2']",0.792238133,0.364254135,0.149199238,0.01523425,0.434159717,0,python,0,0,1,0,0,0,0,0
MattDowle,403310,17,340,54099,"['r', 'data.table', 'dataframe', 'fread', 'performance', 'plyr', 'join', 'aggregate', 'time-series', 'merge']","['r', 'cuda', 'openacc', 'python', 'testthat', 'c', 'solaris', 'zlib', 'date', 'date-formatting']",0.843466367,0.293460601,0.113645417,0.062242479,0.256178321,r,sql,python,0,1,0,1,0,1,0
matthewcrumley,2214,4,273,89001,"['javascript', 'jquery', 'html', 'canvas', 'rhino', 'c++', 'java', 'c', 'c#', 'json']","['java', 'math', 'graphics', 'geometry', 'netbeans', 'warnings', 'javascript', 'rhino', 'host-object', 'html']",0.89827527,0.44903705,0.160444064,0.001603256,0.212759484,javascript,html,0,0,0,1,0,0,0,0
matthewfarwell,1836,22,500,56199,"['java', 'junit', 'scala', 'eclipse', 'testing', 'junit4', 'unit-testing', 'maven', 'sbt', 'scala-ide']","['java', 'spring', 'database', 'windows', 'performance', 'testing', 'perl', 'scala', 'jsf', 'automated-tests']",0.888124846,0.504827884,0.203551385,0.04220126,0.221714688,java,scala,0,0,1,0,0,0,1,0
matthiasbauch,457406,23,500,87180,"['ios', 'objective-c', 'xcode', 'iphone', 'swift', 'uitableview', 'core-data', 'nsdate', 'cocoa-touch', 'ios7']","['ios', 'iphone', 'xcode', 'cocoa-touch', 'autolayout', 'swift', 'uitableview', 'objective-c', 'uitextfield', 'macos']",0.814915891,0.548261302,0.094495094,0.028193566,0.419703012,ios,objective-c,ios,0,0,0,0,1,0,0
mattlunn,444991,5,500,67369,"['javascript', 'jquery', 'html', 'ajax', 'json', 'node.js', 'css', 'php', 'arrays', 'function']","['windows-desktop-gadgets', 'c++', 'facebook', 'internet-explorer-9', 'c', 'memory-management', 'struct', 'malloc', 'javascript', 'profiling']",0.453614407,0.222833521,0.038516743,0.004330846,0.725677704,javascript,jquery,html,0,0,1,0,0,0,0
mattscharley,15537,111,486,109372,"['c#', 'php', '.net', 'html', 'regex', 'mysql', 'c++', 'javascript', 'winforms', 'ruby']","['c#', '.net', 'winforms', 'multithreading', 'language-agnostic', 'inheritance', 'php', 'exception', 'data-structures', 'javascript']",0.847579434,0.470314139,0.079124542,0.020493052,0.238640457,c#,php,.net,1,0,1,0,0,0,0
